dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
36.05,18.9,11.48,19.3,434.0,898.0,19.6,17.5,0.1,0.1,0.0,1030.4,1069.0,19.85,20.38,2018-05-25T14:32:54.647Z,17.78,18.94,6855.5,-2273.7,0.0,0.0,99.9,19.9,99.9,31.05,0.0,0.0,0.0
28.55,35.1,11.53,19.46,459.0,922.0,20.0,23.4,0.1,0.1,0.0,1030.7,1071.7,21.61,20.93,2018-05-25T02:43:06.983Z,22.26,21.63,6855.5,-2273.7,0.0,0.0,99.9,25.1,99.9,34.2,0.0,0.0,0.0
28.9,32.4,11.5,19.27,456.0,925.0,18.5,21.1,0.1,0.1,0.0,1032.0,1069.6,19.98,19.92,2018-05-25T01:30:06.341Z,20.04,19.68,6855.5,-2273.7,0.0,0.0,99.9,22.9,99.9,32.25,0.0,0.0,0.0
29.05,29.5,11.48,19.06,456.0,923.0,17.3,18.5,0.1,0.1,0.0,1032.6,1066.6,18.6,19.01,2018-05-25T00:17:05.805Z,18.23,18.07,6855.5,-2273.7,0.0,0.0,99.9,20.7,99.9,30.2,0.0,0.0,0.0
32.8,21.3,11.47,18.96,442.0,905.0,16.3,15.3,0.1,0.1,0.0,1033.3,1063.7,17.03,17.88,2018-05-24T23:04:05.236Z,15.48,16.07,6855.5,-2273.7,0.0,0.0,99.9,17.8,99.9,27.4,0.0,0.0,0.0
33.95,17.8,11.49,18.92,437.0,891.0,16.0,14.0,0.1,0.1,0.0,1032.5,1061.2,16.44,17.52,2018-05-24T21:51:04.614Z,14.36,15.39,6855.5,-2273.7,0.0,0.0,99.9,16.55,99.9,26.5,0.0,0.0,0.0
35.15,15.75,11.48,19.02,433.0,895.0,16.3,14.0,0.1,0.1,0.0,1031.2,1060.9,16.54,17.68,2018-05-24T20:38:04.221Z,14.15,15.44,6855.5,-2273.7,0.0,0.0,99.9,16.3,99.9,26.55,0.0,0.0,0.0
35.0,16.0,11.48,19.13,433.0,902.0,16.7,14.4,0.1,0.1,0.0,1030.7,1061.1,17.01,18.09,2018-05-24T19:25:03.885Z,14.55,15.89,6855.5,-2273.7,0.0,0.0,99.9,16.7,99.9,27.1,0.0,0.0,0.0
35.2,16.2,11.47,19.38,430.0,901.0,17.2,14.7,0.1,0.1,0.0,1030.5,1061.8,17.47,18.53,2018-05-24T18:12:03.642Z,14.99,16.37,6855.5,-2273.7,0.0,0.0,99.9,17.1,99.9,27.75,0.0,0.0,0.0
35.45,16.2,11.46,19.37,433.0,902.0,17.8,15.2,0.1,0.1,0.0,1030.7,1063.2,17.97,18.96,2018-05-24T16:59:03.348Z,15.43,16.89,6855.5,-2273.7,0.0,0.0,99.9,17.5,99.9,28.4,0.0,0.0,0.0
35.6,16.6,11.47,19.49,433.0,909.0,18.5,15.9,0.1,0.1,0.0,1031.1,1064.6,18.59,19.44,2018-05-24T15:46:03.146Z,16.12,17.57,6855.5,-2273.7,0.0,0.0,99.9,18.2,99.9,29.25,0.0,0.0,0.0
35.6,17.0,11.47,19.64,433.0,903.0,19.1,16.5,0.1,0.1,0.0,1031.3,1065.9,19.2,19.91,2018-05-24T14:33:02.858Z,16.77,18.25,6855.5,-2273.7,0.0,0.0,99.9,18.8,99.9,30.15,0.0,0.0,0.0
35.65,16.9,11.48,19.83,433.0,911.0,19.7,17.1,0.1,0.1,0.0,1032.2,1066.8,19.73,20.32,2018-05-24T13:40:07.763Z,17.35,18.82,6855.5,-2273.7,0.0,0.0,99.9,19.3,99.9,30.95,0.0,0.0,0.0
35.65,17.7,11.48,19.89,433.0,913.0,20.4,18.1,0.1,0.1,0.0,1032.6,1068.4,20.53,20.89,2018-05-24T12:27:07.462Z,18.33,19.73,6855.5,-2273.7,0.0,0.0,99.9,20.3,99.9,32.1,0.0,0.0,0.0
35.9,18.5,11.48,20.18,438.0,919.0,21.2,19.1,0.1,0.1,0.0,1032.9,1069.7,21.32,21.44,2018-05-24T11:14:07.136Z,19.36,20.63,6855.5,-2273.7,0.0,0.0,99.9,21.4,99.9,33.35,0.0,0.0,0.0
36.65,19.1,11.52,20.2,439.0,919.0,21.8,20.2,0.1,0.1,0.0,1032.9,1071.1,22.08,21.91,2018-05-24T10:01:06.750Z,20.44,21.52,6855.5,-2273.7,0.0,0.0,99.9,22.5,99.9,34.5,0.0,0.0,0.0
37.95,20.2,11.53,20.43,444.0,925.0,22.6,21.5,0.1,0.1,0.0,1033.0,1072.3,22.84,22.37,2018-05-24T08:48:06.398Z,21.6,22.43,6855.5,-2273.7,0.0,0.0,99.9,23.8,99.9,35.75,0.0,0.0,0.0
39.3,22.1,11.55,20.49,447.0,926.0,23.2,23.4,0.1,0.1,0.0,1033.6,1073.6,23.69,22.85,2018-05-24T07:35:06.085Z,22.98,23.41,6855.5,-2273.7,0.0,0.0,99.9,25.5,99.9,37.3,0.0,0.0,0.0
36.9,27.6,11.59,20.68,454.0,935.0,23.6,25.2,0.1,0.1,0.0,1035.3,1075.1,24.4,23.19,2018-05-24T06:22:05.663Z,24.53,24.31,6855.5,-2273.7,0.0,0.0,99.9,27.4,99.9,38.9,0.0,0.0,0.0
30.0,33.7,11.56,20.54,461.0,941.0,23.1,25.6,0.1,0.1,0.0,1033.6,1074.0,24.29,23.01,2018-05-24T05:09:05.141Z,25.22,24.44,6855.5,-2273.7,0.0,0.0,99.9,27.95,99.9,38.65,0.0,0.0,0.0
34.5,31.3,11.57,20.44,462.0,947.0,22.4,26.1,0.1,0.1,0.0,1032.1,1074.0,23.86,22.72,2018-05-24T03:56:04.606Z,24.75,23.97,6855.5,-2273.7,0.0,0.0,99.9,27.7,99.9,38.05,0.0,0.0,0.0
29.4,36.1,11.56,20.34,462.0,952.0,21.4,26.7,0.1,0.1,0.0,1032.2,1074.0,23.26,22.32,2018-05-24T02:43:02.964Z,24.11,23.43,6855.5,-2273.7,0.0,0.0,99.9,27.1,99.9,37.2,0.0,0.0,0.0
26.35,37.65,11.52,19.99,462.0,968.0,19.9,25.3,0.1,0.1,0.0,1033.3,1072.1,21.78,21.51,2018-05-24T01:30:02.309Z,22.45,22.04,6855.5,-2273.7,0.0,0.0,99.9,25.2,99.9,35.95,0.0,0.0,0.0
26.8,33.6,11.49,19.8,454.0,971.0,18.1,21.5,0.1,0.1,0.0,1034.5,1068.8,19.67,20.25,2018-05-24T00:17:01.575Z,19.29,19.14,6855.5,-2273.7,0.0,0.0,99.9,21.7,99.9,32.3,0.0,0.0,0.0
29.4,26.6,11.45,19.54,454.0,958.0,16.4,16.8,0.1,0.1,0.0,1035.1,1064.6,17.77,18.8,2018-05-23T23:04:00.987Z,16.05,16.6,6855.5,-2273.7,0.0,0.0,99.9,18.15,99.9,28.65,0.0,0.0,0.0
34.05,16.5,11.49,19.57,438.0,932.0,15.7,13.3,0.1,0.1,0.0,1034.9,1060.8,15.98,17.22,2018-05-23T21:51:00.486Z,13.51,14.81,6855.5,-2273.7,0.0,0.0,99.9,15.6,99.9,26.0,0.0,0.0,0.0
34.05,14.6,11.48,19.73,434.0,927.0,16.1,13.4,0.1,0.1,0.0,1034.1,1061.4,16.27,17.51,2018-05-23T20:38:00.112Z,13.61,15.12,6855.5,-2273.7,0.0,0.0,99.9,15.7,99.9,26.25,0.0,0.0,0.0
34.15,14.95,11.47,19.85,433.0,933.0,16.7,14.0,0.1,0.1,0.0,1033.4,1062.0,16.87,18.03,2018-05-23T19:24:59.915Z,14.2,15.73,6855.5,-2273.7,0.0,0.0,99.9,16.25,99.9,27.05,0.0,0.0,0.0
34.2,15.3,11.47,19.97,434.0,943.0,17.3,14.6,0.1,0.1,0.0,1033.3,1063.1,17.5,18.54,2018-05-23T18:11:59.652Z,14.86,16.38,6855.5,-2273.7,0.0,0.0,99.9,16.9,99.9,27.9,0.0,0.0,0.0
34.3,15.7,11.47,20.16,435.0,942.0,18.0,15.3,0.1,0.1,0.0,1033.2,1064.7,18.15,19.08,2018-05-23T16:58:59.342Z,15.57,17.1,6855.5,-2273.7,0.0,0.0,99.9,17.6,99.9,28.8,0.0,0.0,0.0
34.7,16.3,11.46,20.27,436.0,940.0,18.7,16.1,0.1,0.1,0.0,1034.3,1066.6,18.85,19.66,2018-05-23T15:45:59.169Z,16.37,17.86,6855.5,-2273.7,0.0,0.0,99.9,18.4,99.9,29.9,0.0,0.0,0.0
35.0,17.1,11.48,20.51,436.0,948.0,19.5,17.0,0.1,0.1,0.0,1034.4,1068.3,19.61,20.22,2018-05-23T14:32:58.858Z,17.22,18.67,6855.5,-2273.7,0.0,0.0,99.9,19.3,99.9,31.0,0.0,0.0,0.0
34.8,18.0,11.47,20.55,438.0,947.0,20.0,17.6,0.1,0.1,0.0,1034.9,1069.3,20.16,20.62,2018-05-23T13:40:03.602Z,17.89,19.3,6855.5,-2273.7,0.0,0.0,99.9,19.9,99.9,31.85,0.0,0.0,0.0
35.5,18.3,11.48,20.69,439.0,951.0,20.6,18.4,0.1,0.1,0.0,1035.6,1070.4,20.8,21.09,2018-05-23T12:27:03.277Z,18.68,20.02,6855.5,-2273.7,0.0,0.0,99.9,20.7,99.9,32.85,0.0,0.0,0.0
35.2,19.3,11.5,20.92,443.0,957.0,21.4,19.5,0.1,0.1,0.0,1035.6,1071.5,21.51,21.54,2018-05-23T11:14:03.005Z,19.66,20.87,6855.5,-2273.7,0.0,0.0,99.9,21.7,99.9,34.05,0.0,0.0,0.0
36.2,20.0,11.51,20.98,441.0,952.0,22.1,20.5,0.1,0.1,0.0,1036.0,1073.0,22.23,21.95,2018-05-23T10:01:02.616Z,20.72,21.73,6855.5,-2273.7,0.0,0.0,99.9,22.8,99.9,35.25,0.0,0.0,0.0
37.05,20.85,11.54,21.19,446.0,956.0,22.7,22.1,0.1,0.1,0.0,1036.4,1074.0,23.01,22.37,2018-05-23T08:48:02.252Z,22.0,22.7,6855.5,-2273.7,0.0,0.0,99.9,24.2,99.9,36.65,0.0,0.0,0.0
38.55,22.9,11.56,21.48,447.0,962.0,23.3,24.0,0.1,0.1,0.0,1036.7,1075.8,23.77,22.78,2018-05-23T07:35:01.876Z,23.43,23.61,6855.5,-2273.7,0.0,0.0,99.9,25.9,99.9,38.05,0.0,0.0,0.0
36.6,28.1,11.6,21.5,456.0,971.0,23.4,25.7,0.1,0.1,0.0,1036.6,1076.8,24.33,22.99,2018-05-23T06:22:01.427Z,24.93,24.4,6855.5,-2273.7,0.0,0.0,99.9,27.95,99.9,39.4,0.0,0.0,0.0
29.15,35.7,11.6,21.36,460.0,974.0,22.7,25.9,0.1,0.1,0.0,1034.9,1075.5,23.94,22.6,2018-05-23T05:09:00.959Z,25.48,24.27,6855.5,-2273.7,0.0,0.0,99.9,28.5,99.9,38.75,0.0,0.0,0.0
27.9,37.3,11.58,21.08,464.0,982.0,21.6,26.1,0.1,0.1,0.0,1033.8,1074.4,23.31,22.11,2018-05-23T03:56:00.146Z,25.14,23.73,6855.5,-2273.7,0.0,0.0,99.9,28.0,99.9,37.7,0.0,0.0,0.0
29.6,35.0,11.58,20.82,464.0,981.0,20.5,26.3,0.1,0.1,0.0,1034.3,1073.8,22.43,21.48,2018-05-23T02:42:59.465Z,23.38,22.7,6855.5,-2273.7,0.0,0.0,99.9,26.3,99.9,36.5,0.0,0.0,0.0
24.85,37.85,11.52,20.6,461.0,998.0,18.7,24.3,0.1,0.1,0.0,1034.8,1071.4,20.63,20.48,2018-05-23T01:29:58.784Z,21.22,20.87,6855.5,-2273.7,0.0,0.0,99.9,23.9,99.9,34.85,0.0,0.0,0.0
24.85,33.35,11.49,20.27,457.0,1007.0,16.7,20.3,0.1,0.1,0.0,1035.3,1067.5,18.41,19.17,2018-05-23T00:16:58.122Z,18.07,17.87,6855.5,-2273.7,0.0,0.0,99.9,20.4,99.9,30.95,0.0,0.0,0.0
27.0,26.5,11.47,20.1,457.0,997.0,14.9,15.1,0.1,0.1,0.0,1035.5,1061.8,16.24,17.47,2018-05-22T23:03:57.405Z,14.49,15.03,6855.5,-2273.7,0.0,0.0,99.9,16.4,99.9,26.9,0.0,0.0,0.0
32.1,14.6,11.5,20.01,442.0,965.0,14.1,11.1,0.1,0.1,0.0,1034.7,1057.6,14.26,15.73,2018-05-22T21:50:56.889Z,11.58,13.06,6855.5,-2273.7,0.0,0.0,99.9,13.5,99.9,23.9,0.0,0.0,0.0
32.1,12.6,11.5,20.25,434.0,965.0,14.6,11.3,0.1,0.1,0.0,1034.0,1058.2,14.66,16.14,2018-05-22T20:37:56.703Z,11.69,13.45,6855.5,-2273.7,0.0,0.0,99.9,13.6,99.9,24.25,0.0,0.0,0.0
32.6,12.9,11.5,20.36,435.0,971.0,15.2,11.8,0.1,0.1,0.0,1033.5,1058.9,15.29,16.72,2018-05-22T19:24:56.488Z,12.28,14.08,6855.5,-2273.7,0.0,0.0,99.9,14.2,99.9,25.1,0.0,0.0,0.0
32.8,13.3,11.5,20.55,435.0,960.0,16.0,12.5,0.1,0.1,0.0,1032.8,1059.9,15.98,17.35,2018-05-22T18:11:56.262Z,12.93,14.79,6855.5,-2273.7,0.0,0.0,99.9,14.8,99.9,26.0,0.0,0.0,0.0
32.75,13.7,11.47,20.66,434.0,979.0,16.7,13.2,0.1,0.1,0.0,1032.8,1061.1,16.71,17.97,2018-05-22T16:58:56.073Z,13.68,15.58,6855.5,-2273.7,0.0,0.0,99.9,15.5,99.9,27.0,0.0,0.0,0.0
32.6,14.1,11.46,20.81,435.0,979.0,17.5,14.0,0.1,0.1,0.0,1032.8,1062.7,17.52,18.59,2018-05-22T15:45:55.872Z,14.5,16.42,6855.5,-2273.7,0.0,0.0,99.9,16.3,99.9,28.1,0.0,0.0,0.0
32.95,14.3,11.48,21.01,434.0,976.0,18.4,14.9,0.1,0.1,0.0,1033.6,1064.2,18.34,19.24,2018-05-22T14:32:55.614Z,15.42,17.34,6855.5,-2273.7,0.0,0.0,99.9,17.2,99.9,29.4,0.0,0.0,0.0
33.2,14.6,11.49,21.3,437.0,984.0,19.1,15.7,0.1,0.1,0.0,1033.5,1065.3,19.0,19.74,2018-05-22T13:40:02.101Z,16.2,18.08,6855.5,-2273.7,0.0,0.0,99.9,17.9,99.9,30.4,0.0,0.0,0.0
33.5,15.75,11.49,21.42,439.0,985.0,19.9,16.8,0.1,0.1,0.0,1034.0,1066.8,19.95,20.42,2018-05-22T12:27:01.918Z,17.4,19.16,6855.5,-2273.7,0.0,0.0,99.9,19.1,99.9,31.9,0.0,0.0,0.0
34.3,16.1,11.49,21.71,441.0,988.0,20.9,18.2,0.1,0.1,0.0,1033.3,1068.6,20.9,21.1,2018-05-22T11:14:01.642Z,18.67,20.3,6855.5,-2273.7,0.0,0.0,99.9,20.4,99.9,33.55,0.0,0.0,0.0
35.2,17.4,11.52,22.07,443.0,993.0,21.8,19.8,0.1,0.1,0.0,1033.2,1070.7,21.91,21.72,2018-05-22T10:01:01.357Z,20.16,21.48,6855.5,-2273.7,0.0,0.0,99.9,22.0,99.9,35.25,0.0,0.0,0.0
37.2,18.8,11.56,22.19,448.0,992.0,22.7,21.7,0.1,0.1,0.0,1032.3,1072.6,22.93,22.35,2018-05-22T08:48:01.016Z,21.82,22.61,6855.5,-2273.7,0.0,0.0,99.9,23.9,99.9,37.05,0.0,0.0,0.0
38.2,22.4,11.6,22.49,453.0,1006.0,23.4,24.0,0.1,0.1,0.0,1032.3,1074.7,23.89,22.96,2018-05-22T07:35:00.639Z,23.56,23.77,6855.5,-2273.7,0.0,0.0,99.9,26.1,99.9,39.0,0.0,0.0,0.0
33.6,29.9,11.62,22.41,461.0,1019.0,23.2,25.7,0.1,0.1,0.0,1031.9,1075.6,24.33,23.13,2018-05-22T06:22:00.111Z,25.14,24.43,6855.5,-2273.7,0.0,0.0,99.9,28.1,99.9,40.2,0.0,0.0,0.0
25.85,36.9,11.62,22.11,464.0,1018.0,22.3,25.3,0.1,0.1,0.0,1030.9,1073.8,23.66,22.58,2018-05-22T05:08:59.509Z,25.5,24.11,6855.5,-2273.7,0.0,0.0,99.9,28.3,99.9,38.7,0.0,0.0,0.0
25.2,38.3,11.6,22.0,466.0,1020.0,21.1,25.1,0.1,0.1,0.0,1030.4,1072.3,22.71,21.81,2018-05-22T03:55:58.752Z,24.37,23.15,6855.5,-2273.7,0.0,0.0,99.9,27.0,99.9,36.9,0.0,0.0,0.0
25.6,37.1,11.58,21.69,467.0,1023.0,19.9,25.2,0.1,0.1,0.0,1031.6,1071.0,21.77,21.09,2018-05-22T02:42:57.918Z,22.48,22.03,6855.5,-2273.7,0.0,0.0,99.9,25.0,99.9,35.65,0.0,0.0,0.0
25.1,35.1,11.55,21.3,464.0,1036.0,18.4,23.3,0.1,0.1,0.0,1033.0,1070.2,20.16,20.3,2018-05-22T01:29:57.080Z,20.21,20.15,6855.5,-2273.7,0.0,0.0,99.9,22.75,99.9,34.45,0.0,0.0,0.0
25.5,31.7,11.51,20.96,460.0,1046.0,16.6,19.8,0.1,0.1,0.0,1034.2,1067.5,18.25,19.2,2018-05-22T00:16:56.350Z,17.52,17.55,6855.5,-2273.7,0.0,0.0,99.9,19.8,99.9,30.95,0.0,0.0,0.0
27.2,26.3,11.49,20.84,466.0,1042.0,14.9,14.9,0.1,0.1,0.0,1034.1,1062.4,16.25,17.59,2018-05-21T23:03:55.684Z,14.21,14.88,6855.5,-2273.7,0.0,0.0,99.9,16.0,99.9,27.1,0.0,0.0,0.0
32.75,13.6,11.5,20.66,451.0,1001.0,13.9,10.5,0.1,0.1,0.0,1034.2,1057.7,14.09,15.64,2018-05-21T21:50:55.079Z,11.08,12.82,6855.5,-2273.7,0.0,0.0,99.9,12.9,99.9,23.8,0.0,0.0,0.0
32.6,11.7,11.53,20.86,446.0,991.0,14.6,10.7,0.1,0.1,0.0,1033.8,1057.9,14.56,16.09,2018-05-21T20:37:54.738Z,11.3,13.27,6855.5,-2273.7,0.0,0.0,99.9,13.05,99.9,24.3,0.0,0.0,0.0
32.9,12.1,11.51,21.02,444.0,1002.0,15.3,11.4,0.1,0.1,0.0,1033.1,1059.2,15.24,16.71,2018-05-21T19:24:54.539Z,12.01,13.94,6855.5,-2273.7,0.0,0.0,99.9,13.75,99.9,25.3,0.0,0.0,0.0
33.15,12.5,11.5,21.22,443.0,1000.0,15.9,12.1,0.1,0.1,0.0,1032.5,1060.1,15.97,17.34,2018-05-21T18:11:54.232Z,12.76,14.69,6855.5,-2273.7,0.0,0.0,99.9,14.5,99.9,26.3,0.0,0.0,0.0
33.9,12.8,11.51,21.4,444.0,997.0,16.8,13.1,0.1,0.1,0.0,1033.0,1062.0,16.72,17.96,2018-05-21T16:58:53.954Z,13.61,15.52,6855.5,-2273.7,0.0,0.0,99.9,15.3,99.9,27.4,0.0,0.0,0.0
34.6,13.2,11.49,21.66,445.0,1013.0,17.7,14.1,0.1,0.1,0.0,1033.1,1063.4,17.6,18.65,2018-05-21T15:45:53.807Z,14.54,16.45,6855.5,-2273.7,0.0,0.0,99.9,16.3,99.9,28.65,0.0,0.0,0.0
34.8,14.1,11.48,21.9,447.0,1010.0,18.7,15.2,0.1,0.1,0.0,1033.6,1065.5,18.59,19.43,2018-05-21T14:32:53.455Z,15.74,17.55,6855.5,-2273.7,0.0,0.0,99.9,17.45,99.9,30.15,0.0,0.0,0.0
35.3,14.7,11.49,22.07,446.0,1013.0,19.4,16.2,0.1,0.1,0.0,1033.9,1067.5,19.34,19.99,2018-05-21T13:40:09.906Z,16.64,18.38,6855.5,-2273.7,0.0,0.0,99.9,18.4,99.9,31.35,0.0,0.0,0.0
35.6,15.7,11.52,22.39,452.0,1019.0,20.4,17.6,0.1,0.1,0.0,1034.3,1069.3,20.39,20.75,2018-05-21T12:27:09.535Z,17.96,19.54,6855.5,-2273.7,0.0,0.0,99.9,19.7,99.9,33.0,0.0,0.0,0.0
35.95,17.95,11.53,22.71,455.0,1023.0,21.3,19.0,0.1,0.1,0.0,1034.8,1071.3,21.35,21.4,2018-05-21T11:14:09.128Z,19.33,20.66,6855.5,-2273.7,0.0,0.0,99.9,21.15,99.9,34.65,0.0,0.0,0.0
36.85,18.9,11.56,22.86,457.0,1026.0,22.1,20.4,0.1,0.1,0.0,1034.5,1073.2,22.18,21.85,2018-05-21T10:01:08.740Z,20.63,21.69,6855.5,-2273.7,0.0,0.0,99.9,22.55,99.9,36.15,0.0,0.0,0.0
38.4,20.3,11.59,23.33,460.0,1037.0,22.9,22.2,0.1,0.1,0.0,1034.0,1075.1,23.06,22.32,2018-05-21T08:48:08.259Z,22.16,22.8,6855.5,-2273.7,0.0,0.0,99.9,24.3,99.9,37.75,0.0,0.0,0.0
40.35,22.45,11.64,23.58,463.0,1042.0,23.5,24.5,0.1,0.1,0.0,1034.0,1077.1,23.92,22.81,2018-05-21T07:35:07.754Z,23.86,23.8,6855.5,-2273.7,0.0,0.0,99.9,26.45,99.9,39.55,0.0,0.0,0.0
36.25,30.6,11.68,23.36,473.0,1046.0,23.4,26.5,0.1,0.1,0.0,1033.4,1077.6,24.4,22.97,2018-05-21T06:22:07.327Z,25.61,24.59,6855.5,-2273.7,0.0,0.0,99.9,28.9,99.9,41.0,0.0,0.0,0.0
27.25,40.45,11.66,23.02,478.0,1053.0,22.4,26.2,0.1,0.1,0.0,1032.8,1075.5,23.77,22.5,2018-05-21T05:09:06.604Z,26.08,24.32,6855.5,-2273.7,0.0,0.0,99.9,29.2,99.9,39.45,0.0,0.0,0.0
26.2,39.9,11.65,22.67,479.0,1049.0,21.3,25.9,0.1,0.1,0.0,1032.6,1073.6,22.89,21.89,2018-05-21T03:56:05.682Z,24.84,23.41,6855.5,-2273.7,0.0,0.0,99.9,27.6,99.9,37.6,0.0,0.0,0.0
25.8,38.6,11.62,22.43,479.0,1062.0,20.1,25.8,0.1,0.1,0.0,1033.2,1072.7,21.99,21.25,2018-05-21T02:43:04.896Z,22.94,22.32,6855.5,-2273.7,0.0,0.0,99.9,25.5,99.9,36.35,0.0,0.0,0.0
24.8,36.3,11.56,22.0,476.0,1075.0,18.5,23.8,0.1,0.1,0.0,1034.1,1071.1,20.33,20.44,2018-05-21T01:30:04.092Z,20.58,20.34,6855.5,-2273.7,0.0,0.0,99.9,23.2,99.9,35.05,0.0,0.0,0.0
24.9,32.6,11.52,21.78,472.0,1078.0,16.7,19.9,0.1,0.1,0.0,1034.5,1068.3,18.33,19.31,2018-05-21T00:17:03.339Z,17.7,17.56,6855.5,-2273.7,0.0,0.0,99.9,20.0,99.9,31.35,0.0,0.0,0.0
26.5,26.6,11.5,21.5,475.0,1076.0,15.0,14.9,0.1,0.1,0.0,1034.4,1063.3,16.32,17.75,2018-05-20T23:04:02.651Z,14.3,14.92,6855.5,-2273.7,0.0,0.0,99.9,16.1,99.9,27.35,0.0,0.0,0.0
31.25,14.6,11.52,21.41,457.0,1035.0,14.0,10.5,0.1,0.1,0.0,1034.2,1058.3,14.21,15.83,2018-05-20T21:51:02.019Z,11.18,12.8,6855.5,-2273.7,0.0,0.0,99.9,12.9,99.9,24.1,0.0,0.0,0.0
31.3,11.8,11.53,21.54,451.0,1030.0,14.6,10.5,0.1,0.1,0.0,1033.2,1058.9,14.58,16.21,2018-05-20T20:38:01.703Z,11.19,13.13,6855.5,-2273.7,0.0,0.0,99.9,12.8,99.9,24.5,0.0,0.0,0.0
31.7,11.8,11.52,21.79,450.0,1033.0,15.4,11.1,0.1,0.1,0.0,1032.8,1059.6,15.31,16.9,2018-05-20T19:25:01.391Z,11.84,13.92,6855.5,-2273.7,0.0,0.0,99.9,13.4,99.9,25.5,0.0,0.0,0.0
32.0,12.0,11.51,21.98,452.0,1036.0,16.3,11.9,0.1,0.1,0.0,1032.2,1061.4,16.18,17.63,2018-05-20T18:12:01.074Z,12.69,14.76,6855.5,-2273.7,0.0,0.0,99.9,14.2,99.9,26.7,0.0,0.0,0.0
32.6,12.4,11.51,22.27,451.0,1038.0,17.3,12.8,0.1,0.1,0.0,1032.7,1063.2,17.12,18.38,2018-05-20T16:59:00.746Z,13.64,15.74,6855.5,-2273.7,0.0,0.0,99.9,15.2,99.9,28.05,0.0,0.0,0.0
33.1,12.9,11.53,22.54,453.0,1046.0,18.2,13.9,0.1,0.1,0.0,1033.0,1065.7,18.06,19.14,2018-05-20T15:46:00.410Z,14.7,16.76,6855.5,-2273.7,0.0,0.0,99.9,16.2,99.9,29.45,0.0,0.0,0.0
33.4,14.4,11.52,22.86,455.0,1052.0,19.2,15.1,0.1,0.1,0.0,1034.0,1067.9,19.1,19.91,2018-05-20T14:33:00.034Z,15.92,17.91,6855.5,-2273.7,0.0,0.0,99.9,17.5,99.9,31.05,0.0,0.0,0.0
33.6,15.2,11.53,23.2,457.0,1061.0,19.9,16.1,0.1,0.1,0.0,1034.2,1070.2,19.86,20.49,2018-05-20T13:40:04.464Z,16.87,18.76,6855.5,-2273.7,0.0,0.0,99.9,18.4,99.9,32.25,0.0,0.0,0.0
33.7,16.9,11.55,23.6,460.0,1066.0,20.9,17.5,0.1,0.1,0.0,1034.5,1072.2,20.9,21.23,2018-05-20T12:27:04.065Z,18.24,19.93,6855.5,-2273.7,0.0,0.0,99.9,19.85,99.9,33.95,0.0,0.0,0.0
33.5,18.8,11.58,24.05,463.0,1075.0,21.8,18.9,0.1,0.1,0.0,1034.7,1074.8,21.87,21.87,2018-05-20T11:14:03.645Z,19.62,21.06,6855.5,-2273.7,0.0,0.0,99.9,21.3,99.9,35.65,0.0,0.0,0.0
34.7,19.8,11.61,29.2,468.0,1105.0,22.6,20.4,0.1,0.1,0.0,1034.4,1076.9,22.78,22.44,2018-05-20T10:01:03.198Z,21.01,22.16,6855.5,-2273.7,0.0,0.0,99.9,22.8,99.9,37.3,0.0,0.0,0.0
37.2,20.6,11.65,30.5,472.0,1158.0,23.4,22.2,0.1,0.1,0.0,1033.7,1078.9,23.57,22.86,2018-05-20T08:48:02.734Z,22.5,23.18,6855.5,-2273.7,0.0,0.0,99.9,24.5,99.9,38.9,0.0,0.0,0.0
40.0,22.75,11.71,30.61,476.0,1135.0,24.0,24.6,0.1,0.1,0.0,1033.1,1081.7,24.43,23.37,2018-05-20T07:35:02.261Z,24.19,24.25,6855.5,-2273.7,0.0,0.0,99.9,26.7,99.9,40.8,0.0,0.0,0.0
35.05,30.6,11.74,28.71,487.0,1115.0,23.9,26.6,0.1,0.1,0.0,1032.5,1081.7,24.9,23.54,2018-05-20T06:22:01.714Z,25.88,25.0,6855.5,-2273.7,0.0,0.0,99.9,28.9,99.9,42.1,0.0,0.0,0.0
27.2,38.9,11.75,24.96,493.0,1099.0,23.0,26.3,0.1,0.1,0.0,1031.9,1078.5,24.33,23.05,2018-05-20T05:09:01.091Z,26.36,24.8,6855.5,-2273.7,0.0,0.0,99.9,29.3,99.9,40.75,0.0,0.0,0.0
26.3,39.2,11.71,23.78,493.0,1096.0,21.9,26.2,0.1,0.1,0.0,1032.5,1076.6,23.5,22.39,2018-05-20T03:56:00.291Z,25.39,23.96,6855.5,-2273.7,0.0,0.0,99.9,28.1,99.9,39.05,0.0,0.0,0.0
27.1,38.25,11.7,23.37,495.0,1099.0,20.6,26.5,0.1,0.1,0.0,1032.9,1075.0,22.55,21.67,2018-05-20T02:42:59.574Z,23.68,22.83,6855.5,-2273.7,0.0,0.0,99.9,26.4,99.9,37.75,0.0,0.0,0.0
26.75,37.75,11.64,22.98,497.0,1114.0,19.0,24.8,0.1,0.1,0.0,1034.2,1072.8,20.81,20.67,2018-05-20T01:29:58.800Z,21.43,20.92,6855.5,-2273.7,0.0,0.0,99.9,24.25,99.9,36.5,0.0,0.0,0.0
