date_time,time_days,mo1,mo2,mo3,mo4,mo6,mo7,su_b0,su_b1,su_b2,su_b3,su_b4,su_c0,su_c1,su_c2,su_c3,su_c4,su_d0,su_d1,su_d2,su_d3,su_d4,su_e0,su_e1,su_e2,su_e3,su_e4,su_f0,su_f1,su_f2,su_f3,su_f4,su_g0,su_g1,su_g2,su_g3,su_g4,su_h0,su_h1,su_h2,su_h3,su_h4,temp_a,temp_b,temp_c,temp_d,temp_e,temp_f,temp_g,temp_h
2020-09-19 15:00:00,0.0,373.51947249512796,385.1999727260317,331.9689820789458,377.77837776673255,324.6012930768262,327.90822204939985,3.9337370117020964,7.7917970793123885,9.082273400829228,5.461555225439038,3.5200559677145815,2.32735328683034,4.1418546091026265,4.326791776535406,2.8347404536104004,2.265105388320869,6.194743219646011,12.098170291148055,14.118823116769905,9.866793853718914,7.085231189690309,2.522740006776446,4.103087460115203,3.9286460850361857,2.028020856207746,1.4709340285544963,5.654539439227684,11.883649129383775,14.240784371916279,9.859818535237578,7.128464793309192,5.584549100009276,10.93087850039579,12.859242650418304,9.167053569549546,6.857747137818514,5.21965123839075,10.390370515628527,12.776337153766173,9.010909088184546,6.346885008085004,23.68221305264191,23.874564785292765,25.604204294046227,23.387241263132783,23.827163906785547,23.05001874690812,23.246793729341775,23.082928358494712
2020-09-19 15:30:00,0.020833333333333332,373.4415259865123,385.06766104091093,331.9369698712039,377.5140502447774,324.6276361916609,327.90023653916694,3.9336950144056657,7.795159018307734,9.087732622840866,5.466525139811819,3.523403296957144,2.328446444478387,4.142013903647225,4.327098292327817,2.8354214547411827,2.2658962439895296,6.197235150578539,12.107027315978232,14.122606040386701,9.872934102546632,7.090313383028836,2.5197444410168615,4.098532190224396,3.924722811557463,2.0267201420237715,1.4696581288016757,5.658384151786005,11.889590641485444,14.247161734759167,9.866726483730611,7.13355574575624,5.586799839087838,10.938171104219181,12.870664772218552,9.178534876065044,6.866936803517152,5.222086717945277,10.400457520779257,12.789195697757306,9.022517338665178,6.356851017582418,23.68433212132698,23.875776879459412,25.59127903641552,23.39410164807899,23.827916570093382,23.060745191013353,23.255050753349316,23.092299101137066
2020-09-19 16:00:00,0.041666666666666664,373.3635794778967,384.93534935579015,331.904957663462,377.24972272282224,324.6539793064955,327.89225102893397,3.9336530171092354,7.7985209573030785,9.093191844852504,5.4714950541846,3.526750626199706,2.3295396021264336,4.142173198191823,4.327404808120228,2.836102455871965,2.26668709965819,6.199727081511067,12.115884340808412,14.126388964003498,9.879074351374348,7.095395576367364,2.516748875257277,4.093976920333589,3.920799538078741,2.0254194278397972,1.4683822290488553,5.662228864344327,11.895532153587116,14.253539097602056,9.873634432223644,7.138646698203289,5.589050578166401,10.945463708042572,12.882086894018801,9.19001618258054,6.876126469215791,5.2245221974998035,10.41054452592999,12.80205424174844,9.034125589145813,6.366817027079833,23.68645119001205,23.876988973626055,25.57835377878482,23.400962033025202,23.828669233401218,23.071471635118588,23.263307777356857,23.101669843779423
2020-09-19 16:30:00,0.0625,373.28563296928104,384.80303767066937,331.8729454557201,376.98539520086706,324.6803224213302,327.88426551870106,3.933611019812805,7.801882896298423,9.09865106686414,5.476464968557381,3.5300979554422685,2.3306327597744803,4.142332492736421,4.327711323912639,2.8367834570027473,2.2674779553268505,6.202219012443596,12.124741365638592,14.130171887620293,9.885214600202065,7.100477769705892,2.5137533094976927,4.089421650442782,3.9168762646000186,2.0241187136558225,1.4671063292960347,5.666073576902648,11.901473665688787,14.259916460444945,9.880542380716678,7.143737650650337,5.591301317244963,10.952756311865965,12.893509015819049,9.201497489096038,6.885316134914429,5.2269576770543305,10.420631531080721,12.814912785739573,9.045733839626445,6.376783036577247,23.688570258697123,23.878201067792702,25.565428521154118,23.40782241797141,23.829421896709054,23.082198079223826,23.2715648013644,23.111040586421776
2020-09-19 17:00:00,0.08333333333333333,373.2076864606654,384.6707259855486,331.8409332479782,376.7210676789119,324.7066655361648,327.8762800084681,3.9335690225163744,7.805244835293768,9.104110288875777,5.481434882930162,3.5334452846848308,2.331725917422527,4.14249178728102,4.3280178397050495,2.8374644581335295,2.268268810995511,6.204710943376124,12.133598390468771,14.13395481123709,9.891354849029783,7.10555996304442,2.5107577437381083,4.084866380551975,3.9129529911212964,2.0228179994718483,1.465830429543214,5.669918289460969,11.907415177790456,14.266293823287834,9.887450329209711,7.148828603097384,5.593552056323526,10.960048915689356,12.904931137619297,9.212978795611534,6.894505800613068,5.229393156608857,10.430718536231453,12.827771329730707,9.057342090107078,6.3867490460746605,23.690689327382195,23.87941316195935,25.552503263523416,23.414682802917618,23.83017456001689,23.09292452332906,23.279821825371943,23.12041132906413
2020-09-19 17:30:00,0.10416666666666667,373.1297399520497,384.5384143004278,331.8089210402363,376.45674015695676,324.73300865099947,327.8682944982352,3.933527025219944,7.808606774289112,9.109569510887415,5.486404797302943,3.5367926139273935,2.3328190750705735,4.142651081825617,4.328324355497461,2.838145459264312,2.2690596666641714,6.207202874308653,12.14245541529895,14.137737734853886,9.897495097857501,7.110642156382947,2.507762177978524,4.080311110661167,3.9090297176425737,2.0215172852878736,1.4645545297903937,5.673763002019291,11.913356689892128,14.272671186130722,9.894358277702745,7.153919555544433,5.595802795402088,10.967341519512749,12.916353259419546,9.224460102127031,6.9036954663117065,5.231828636163384,10.440805541382185,12.84062987372184,9.06895034058771,6.396715055572075,23.692808396067267,23.88062525612599,25.539578005892714,23.421543187863826,23.830927223324725,23.103650967434294,23.288078849379485,23.129782071706483
2020-09-19 18:00:00,0.125,373.05179344343406,384.406102615307,331.7769088324944,376.1924126350016,324.75935176583414,327.8603089880022,3.9334850279235134,7.8119687132844575,9.11502873289905,5.491374711675724,3.540139943169956,2.33391223271862,4.142810376370216,4.328630871289872,2.838826460395094,2.269850522332832,6.209694805241181,12.151312440129129,14.14152065847068,9.903635346685219,7.115724349721475,2.5047666122189396,4.075755840770361,3.9051064441638514,2.020216571103899,1.463278630037573,5.677607714577611,11.919298201993799,14.279048548973613,9.901266226195778,7.159010507991481,5.59805353448065,10.97463412333614,12.927775381219794,9.235941408642528,6.912885132010345,5.234264115717911,10.450892546532915,12.853488417712974,9.080558591068344,6.406681065069489,23.69492746475234,23.88183735029264,25.526652748262013,23.428403572810033,23.83167988663256,23.114377411539532,23.296335873387026,23.139152814348837
2020-09-19 18:30:00,0.14583333333333334,372.9738469348184,384.27379093018624,331.7448966247525,375.9280851130464,324.78569488066876,327.8523234777693,3.933443030627083,7.815330652279802,9.120487954910688,5.496344626048505,3.543487272412518,2.3350053903666668,4.142969670914814,4.3289373870822825,2.8395074615258764,2.2706413780014927,6.2121867361737095,12.160169464959308,14.145303582087477,9.909775595512937,7.120806543060002,2.501771046459355,4.071200570879554,3.901183170685129,2.0189158569199246,1.4620027302847527,5.681452427135933,11.925239714095468,14.285425911816501,9.908174174688812,7.16410146043853,5.600304273559213,10.98192672715953,12.939197503020042,9.247422715158025,6.922074797708984,5.236699595272437,10.460979551683646,12.866346961704107,9.092166841548977,6.416647074566904,23.697046533437412,23.883049444459285,25.51372749063131,23.43526395775624,23.832432549940396,23.125103855644767,23.304592897394567,23.14852355699119
2020-09-19 19:00:00,0.16666666666666666,372.8959004262028,384.14147924506545,331.7128844170106,375.6637575910912,324.81203799550343,327.8443379675363,3.933401033330653,7.818692591275147,9.125947176922324,5.501314540421287,3.5468346016550805,2.3360985480147134,4.143128965459413,4.329243902874693,2.8401884626566587,2.271432233670153,6.214678667106238,12.169026489789488,14.149086505704274,9.915915844340654,7.12588873639853,2.498775480699771,4.066645300988746,3.897259897206407,2.01761514273595,1.460726830531932,5.685297139694255,11.93118122619714,14.29180327465939,9.915082123181845,7.169192412885578,5.602555012637775,10.989219330982923,12.950619624820291,9.258904021673523,6.931264463407622,5.239135074826964,10.471066556834378,12.879205505695241,9.10377509202961,6.426613084064318,23.699165602122484,23.88426153862593,25.50080223300061,23.442124342702453,23.833185213248232,23.13583029975,23.31284992140211,23.157894299633547
2020-09-19 19:30:00,0.1875,372.8179539175871,384.0091675599447,331.6808722092687,375.3994300691361,324.83838111033805,327.8363524573034,3.933359036034222,7.822054530270491,9.131406398933962,5.506284454794068,3.5501819308976432,2.3371917056627605,4.14328826000401,4.329550418667104,2.840869463787441,2.2722230893388136,6.217170598038766,12.177883514619667,14.152869429321068,9.92205609316837,7.130970929737058,2.4957799149401865,4.06209003109794,3.8933366237276843,2.0163144285519756,1.4594509307791115,5.689141852252575,11.937122738298811,14.298180637502279,9.921990071674879,7.174283365332626,5.604805751716338,10.996511934806314,12.962041746620539,9.27038532818902,6.940454129106261,5.241570554381491,10.48115356198511,12.892064049686375,9.115383342510242,6.436579093561733,23.701284670807553,23.885473632792575,25.487876975369907,23.44898472764866,23.833937876556067,23.14655674385524,23.32110694540965,23.1672650422759
2020-09-19 20:00:00,0.20833333333333334,372.74000740897145,383.8768558748239,331.6488600015268,375.1351025471809,324.8647242251727,327.82836694707044,3.933317038737792,7.825416469265836,9.1368656209456,5.511254369166849,3.5535292601402055,2.338284863310807,4.143447554548609,4.3298569344595155,2.8415504649182233,2.2730139450074742,6.219662528971295,12.186740539449845,14.156652352937865,9.928196341996088,7.136053123075586,2.492784349180602,4.057534761207132,3.889413350248962,2.015013714368001,1.458175031026291,5.692986564810897,11.94306425040048,14.304558000345168,9.928898020167912,7.179374317779674,5.6070564907949,11.003804538629707,12.973463868420787,9.281866634704517,6.949643794804899,5.244006033936018,10.491240567135842,12.904922593677508,9.126991592990876,6.4465451030591465,23.703403739492625,23.88668572695922,25.474951717739206,23.45584511259487,23.834690539863903,23.157283187960473,23.32936396941719,23.176635784918254
