aet,batt,dlyrainmm,ip,ir_down,ir_up,lt,mo_soil,p,pet,rainmm,rh,rh_box_6,rh_box_7,tc,temp_soil,date_time,tp_box_6,tp_box_7,uv_down,uv_up,vis_down,vis_up,wddir,wddiravg2m,wdgstdir,wdgstdir10m,wdgstkph,wdgstkph10m,wdspdkph,wdspdkphavg2m
0.0,4.16,0.0,0.0,10763.0,2085.29,0.48,0.0,101635.5,0.0,0.0,22.8,20.4,19.4,24.6,0.0,2017-10-01T02:29:59.006Z,29.3,29.6,708.86,101.43,1580.43,446.43,225.0,211.0,135.0,135.0,2.0,2.0,1.6,0.1
0.0,4.06,0.0,0.0,2705.71,697.29,0.55,0.0,101613.25,0.0,0.0,17.2,20.4,19.4,25.8,0.0,2017-10-01T01:50:01.703Z,28.5,28.8,167.71,26.57,569.57,306.43,135.0,209.0,135.0,135.0,2.0,2.0,1.9,0.1
0.0,4.16,0.0,0.0,3607.0,862.43,0.3,0.0,101596.75,0.0,0.0,24.3,20.4,19.3,25.1,0.0,2017-10-01T01:10:04.388Z,28.3,28.8,230.71,35.57,688.0,323.0,135.0,285.0,180.0,180.0,2.0,2.0,0.8,0.1
0.0,4.15,0.0,0.0,7434.43,1492.43,0.32,0.0,101648.0,0.0,0.0,27.5,20.5,19.4,25.1,0.0,2017-10-01T00:30:07.083Z,27.7,28.1,478.86,69.57,1152.0,386.57,135.0,300.0,180.0,180.0,2.0,2.0,0.5,0.1
0.0,4.16,0.0,0.0,3560.43,842.71,0.7,0.0,101631.25,0.0,0.0,18.3,20.3,19.1,25.1,0.0,2017-09-30T23:50:09.676Z,24.6,25.0,222.43,34.14,673.0,320.57,135.0,265.0,180.0,180.0,2.0,2.0,0.8,0.1
0.0,4.05,0.0,0.0,2703.43,691.86,0.34,0.0,101689.5,0.0,0.0,21.6,20.3,19.1,24.1,0.0,2017-09-30T23:10:12.480Z,23.4,23.8,166.43,25.57,567.86,304.43,225.0,298.0,270.0,270.0,2.0,2.0,0.5,0.1
0.0,4.17,0.0,0.0,2809.14,701.14,0.35,0.0,101683.75,0.0,0.0,27.9,20.0,18.8,23.0,0.0,2017-09-30T22:30:15.058Z,22.5,22.9,171.43,25.71,576.29,305.29,180.0,244.0,270.0,270.0,2.0,2.0,1.1,0.0
0.0,4.17,0.0,0.0,1365.57,454.29,0.22,0.0,101654.25,0.0,0.0,41.8,19.7,18.7,22.0,0.0,2017-09-30T21:50:17.859Z,21.9,22.1,75.86,12.57,398.14,280.57,180.0,227.0,270.0,270.0,2.0,2.0,1.5,0.0
0.0,4.05,0.0,0.0,991.14,384.43,0.1,0.0,101626.25,0.0,0.0,47.3,19.6,18.7,20.8,0.0,2017-09-30T21:10:20.757Z,21.4,21.5,51.0,9.29,352.0,273.14,270.0,328.0,270.0,270.0,2.0,2.0,0.9,0.0
0.0,4.17,0.0,0.0,390.71,277.43,0.04,0.0,101602.75,0.0,0.0,51.3,19.6,18.7,20.3,0.0,2017-09-30T20:30:23.557Z,21.3,21.5,11.14,3.29,277.86,263.29,23.0,199.0,270.0,270.0,2.0,2.0,1.2,0.0
0.0,4.17,0.0,0.0,253.29,252.43,0.0,0.0,101542.5,0.0,0.0,50.8,19.6,18.7,20.2,0.0,2017-09-30T19:50:26.141Z,21.5,21.7,2.14,2.14,260.43,260.57,45.0,183.0,270.0,270.0,2.0,2.0,0.4,0.0
0.0,4.03,0.0,0.0,253.14,253.29,0.0,0.0,101462.25,0.0,0.0,52.3,19.5,18.7,20.7,0.0,2017-09-30T19:10:28.934Z,21.5,21.7,2.14,2.29,260.43,260.86,293.0,354.0,270.0,270.0,2.0,2.0,0.2,0.0
0.0,4.05,0.0,0.0,253.57,252.86,0.0,0.0,101400.0,0.0,0.0,49.1,19.6,18.8,21.4,0.0,2017-09-30T18:30:31.738Z,21.6,21.8,2.0,1.86,260.0,260.86,180.0,358.0,270.0,270.0,2.0,2.0,0.6,0.0
0.0,4.17,0.0,0.0,253.0,252.71,0.0,0.0,101379.0,0.0,0.0,46.8,19.6,18.8,21.3,0.0,2017-09-30T17:50:34.844Z,21.5,21.7,1.86,1.86,260.86,260.57,180.0,117.0,270.0,270.0,2.0,2.0,0.8,0.0
0.0,4.17,0.0,0.0,252.86,253.43,0.0,0.0,101303.25,0.0,0.0,39.9,19.6,18.8,21.4,0.0,2017-09-30T17:10:37.537Z,21.4,21.6,1.86,2.14,260.14,260.0,45.0,353.0,270.0,270.0,2.0,2.0,0.3,0.0
0.0,4.17,0.0,0.0,253.71,253.14,0.0,0.0,101330.75,0.0,0.0,43.6,19.7,19.0,21.6,0.0,2017-09-30T16:30:40.330Z,21.3,21.3,1.71,2.14,260.57,260.43,158.0,348.0,270.0,270.0,2.0,2.0,0.9,0.0
0.0,4.17,0.0,0.0,252.86,253.0,0.0,0.0,101341.75,0.0,0.0,43.8,19.8,18.9,21.6,0.0,2017-09-30T15:50:42.818Z,21.1,21.3,2.0,2.0,260.86,260.57,225.0,337.0,270.0,270.0,2.0,2.0,0.8,0.0
0.0,4.16,0.0,0.0,253.0,252.86,0.0,0.0,101329.75,0.0,0.0,42.1,19.8,18.9,21.3,0.0,2017-09-30T15:10:45.615Z,21.2,21.5,2.14,1.86,261.14,260.14,45.0,0.0,270.0,270.0,2.0,2.0,1.5,0.0
0.0,4.06,0.0,0.0,253.29,252.57,0.0,0.0,101372.0,0.0,0.0,41.8,20.0,19.2,21.3,0.0,2017-09-30T14:22:49.454Z,21.7,21.9,2.43,2.0,260.29,260.43,23.0,179.0,90.0,315.0,2.0,2.0,1.9,0.3
0.0,4.17,0.0,0.0,253.14,253.29,0.0,0.0,101400.0,0.0,0.0,40.3,20.3,19.3,22.3,0.0,2017-09-30T13:42:51.994Z,22.0,22.4,2.29,2.0,260.43,260.43,45.0,171.0,90.0,315.0,2.0,2.0,1.0,0.4
0.0,4.17,0.0,0.0,253.29,253.14,0.0,0.0,101425.0,0.0,0.0,38.8,20.4,19.4,22.3,0.0,2017-09-30T13:02:54.799Z,22.4,22.7,2.0,2.0,260.14,260.14,0.0,157.0,90.0,315.0,2.0,2.0,1.1,0.3
0.0,4.17,0.0,0.0,252.86,253.0,0.0,0.0,101450.0,0.0,0.0,37.7,20.7,19.7,22.6,0.0,2017-09-30T12:22:57.489Z,23.3,23.6,1.71,1.71,261.0,260.0,0.0,156.0,90.0,315.0,2.0,2.0,1.5,0.3
0.0,4.19,0.0,0.0,253.14,253.0,0.0,0.0,101451.75,0.0,0.0,35.7,20.9,19.9,23.2,0.0,2017-09-30T11:43:00.285Z,23.6,23.9,1.86,1.86,260.71,260.57,180.0,151.0,90.0,315.0,2.0,2.0,0.7,0.3
0.0,4.16,0.0,0.0,253.0,252.86,0.0,0.0,101423.25,0.0,0.0,36.8,21.0,20.2,23.0,0.0,2017-09-30T11:03:02.990Z,24.1,24.2,2.43,1.86,260.0,259.86,45.0,127.0,90.0,315.0,2.0,2.0,0.2,0.3
0.0,4.05,0.0,0.0,253.14,253.0,0.0,0.0,101361.75,0.0,0.0,35.4,21.3,20.4,23.4,0.0,2017-09-30T10:23:05.775Z,24.6,24.9,2.0,1.71,260.71,260.57,90.0,130.0,90.0,315.0,2.0,2.0,1.6,0.3
0.0,4.17,0.0,0.0,252.71,253.0,0.0,0.0,101318.25,0.0,0.0,33.5,21.7,20.7,24.1,0.0,2017-09-30T09:43:08.467Z,25.2,25.4,1.86,2.0,260.43,333.71,45.0,149.0,90.0,315.0,2.0,2.0,0.2,0.3
0.0,4.17,0.0,0.0,254.86,253.43,0.0,0.0,101246.75,0.0,0.0,32.0,21.9,21.2,24.0,0.0,2017-09-30T09:03:11.158Z,27.0,27.1,2.29,2.0,260.71,260.29,180.0,175.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.19,0.0,0.0,460.43,295.86,0.0,0.0,101160.25,0.0,0.0,31.4,22.1,21.5,24.8,0.0,2017-09-30T08:23:13.860Z,28.5,28.4,20.14,4.57,295.57,266.14,45.0,181.0,90.0,90.0,2.0,2.0,1.2,0.3
0.0,4.06,0.0,0.0,1382.86,532.14,0.0,0.0,101059.0,0.0,0.0,29.2,22.2,21.6,25.7,0.0,2017-09-30T07:43:16.553Z,30.3,30.2,78.29,16.71,403.14,287.57,90.0,171.0,90.0,90.0,2.0,2.0,0.1,0.3
0.0,4.16,0.0,0.0,1218.0,441.43,0.08,0.0,100971.25,0.0,0.0,27.2,22.2,21.7,26.9,0.0,2017-09-30T07:03:19.238Z,32.4,32.4,89.86,15.57,424.71,286.0,135.0,160.0,90.0,90.0,2.0,2.0,1.5,0.4
0.0,4.14,0.0,0.0,1149.29,433.29,0.13,0.0,100916.5,0.0,0.0,25.5,21.8,21.6,28.2,0.0,2017-09-30T06:23:21.932Z,35.3,35.0,91.0,15.71,426.43,287.0,135.0,159.0,90.0,90.0,2.0,2.0,1.0,0.4
0.0,4.17,0.0,0.0,8751.0,1816.29,0.19,0.0,100846.0,0.0,0.0,21.3,21.6,20.4,29.8,0.0,2017-09-30T05:43:24.601Z,40.6,41.3,562.29,87.14,1305.71,420.14,135.0,184.0,90.0,90.0,2.0,2.0,1.2,0.4
0.0,4.04,0.0,0.0,10415.43,2053.43,1.12,0.0,100778.0,0.0,0.0,6.1,21.5,20.3,34.9,0.0,2017-09-30T05:03:26.900Z,41.0,41.7,709.57,101.14,1581.29,446.0,135.0,190.0,90.0,90.0,2.0,2.0,1.7,0.3
0.0,4.12,0.0,0.0,12261.14,2232.14,1.11,0.0,100786.0,0.0,0.0,8.1,21.5,20.3,34.8,0.0,2017-09-30T04:23:29.339Z,41.0,41.7,856.43,110.57,1854.43,463.71,270.0,181.0,90.0,90.0,2.0,2.0,1.9,0.3
0.0,4.17,0.0,0.0,13543.71,2422.43,1.11,0.0,100826.0,0.0,0.0,8.5,21.5,20.3,34.4,0.0,2017-09-30T03:43:32.160Z,40.6,41.2,922.57,121.14,1980.14,482.57,225.0,183.0,90.0,90.0,2.0,2.0,1.9,0.3
0.0,4.05,0.0,0.0,13778.43,2634.14,1.1,0.0,100865.5,0.0,0.0,8.4,21.5,20.4,33.7,0.0,2017-09-30T03:03:34.354Z,40.0,40.5,908.0,132.14,1952.43,503.71,315.0,202.0,90.0,90.0,2.0,2.0,1.2,0.3
0.0,4.18,0.0,0.0,13839.43,2625.71,1.23,0.0,100949.5,0.0,0.0,9.0,21.7,20.6,33.6,0.0,2017-09-30T02:23:36.834Z,38.5,38.9,879.29,131.29,1897.29,502.71,315.0,159.0,90.0,90.0,2.0,2.0,0.8,0.3
0.0,4.17,0.0,0.0,9927.0,1960.0,1.04,0.0,101021.25,0.0,0.0,10.4,21.2,20.1,32.1,0.0,2017-09-30T01:43:39.333Z,36.1,36.6,658.71,97.43,1493.0,438.29,270.0,143.0,90.0,90.0,2.0,2.0,1.7,0.3
0.0,4.05,0.0,0.0,15923.57,2759.71,1.2,0.0,101083.75,0.0,0.0,12.1,20.9,19.9,31.1,0.0,2017-09-30T01:03:41.834Z,35.5,36.0,1009.71,134.43,2140.86,507.29,225.0,188.0,90.0,90.0,2.0,2.0,0.9,0.3
0.0,4.05,0.0,0.0,12508.57,2490.43,0.55,0.0,101115.25,0.0,0.0,13.4,21.2,20.2,31.0,0.0,2017-09-30T00:23:44.286Z,34.3,34.7,787.86,120.86,1731.57,482.71,315.0,203.0,90.0,90.0,2.0,2.0,1.2,0.2
0.0,4.17,0.0,0.0,12501.14,2163.86,0.99,0.0,101148.75,0.0,0.0,14.9,21.1,20.1,29.9,0.0,2017-09-29T23:43:46.981Z,32.1,32.4,732.29,103.43,1623.0,450.0,270.0,157.0,90.0,90.0,2.0,2.0,1.9,0.2
0.0,4.18,0.0,0.0,11170.71,1894.29,0.93,0.0,101149.5,0.0,0.0,23.0,20.9,20.1,28.6,0.0,2017-09-29T23:03:49.475Z,29.8,30.0,681.43,88.14,1528.29,421.0,315.0,135.0,90.0,90.0,2.0,2.0,0.2,0.2
0.0,4.16,0.0,0.0,6364.43,1331.71,0.84,0.0,101150.75,0.0,0.0,35.7,21.0,20.0,27.1,0.0,2017-09-29T22:23:52.155Z,24.4,24.8,335.29,56.43,882.14,363.0,45.0,147.0,90.0,90.0,2.0,2.0,1.7,0.1
0.0,4.17,0.0,0.0,3715.86,1007.43,0.77,0.0,101135.75,0.0,0.0,49.2,20.5,19.2,24.9,0.0,2017-09-29T21:43:54.640Z,22.0,22.6,183.86,39.14,600.14,330.14,270.0,103.0,90.0,90.0,2.0,2.0,0.8,0.1
0.0,4.19,0.0,0.0,1650.43,490.71,0.64,0.0,101124.75,0.0,0.0,64.7,20.0,18.8,22.4,0.0,2017-09-29T21:03:57.334Z,20.5,20.9,83.57,14.86,412.29,284.43,135.0,170.0,90.0,90.0,2.0,2.0,1.6,0.1
0.0,4.05,0.0,0.0,530.14,301.14,0.42,0.0,101075.0,0.0,0.0,75.5,19.4,18.6,20.3,0.0,2017-09-29T20:24:00.236Z,19.9,20.1,23.14,4.57,299.43,266.0,180.0,241.0,90.0,90.0,2.0,2.0,1.7,0.1
0.0,4.17,0.0,0.0,257.43,254.0,0.02,0.0,101024.75,0.0,0.0,77.9,19.4,18.6,20.1,0.0,2017-09-29T19:44:02.928Z,20.0,20.2,2.14,2.0,260.71,260.29,135.0,245.0,90.0,90.0,2.0,2.0,1.2,0.2
0.0,4.17,0.0,0.0,253.43,253.0,0.0,0.0,100981.0,0.0,0.0,81.0,19.6,18.6,19.9,0.0,2017-09-29T19:04:05.728Z,20.2,20.5,1.71,2.43,259.86,259.86,180.0,139.0,90.0,90.0,2.0,2.0,1.5,0.2
0.0,4.17,0.0,0.0,253.43,253.0,0.0,0.0,100934.0,0.0,0.0,76.1,19.6,18.7,20.4,0.0,2017-09-29T18:24:08.533Z,20.5,20.8,2.14,2.14,260.43,260.29,270.0,138.0,90.0,90.0,2.0,2.0,0.8,0.2
0.0,4.05,0.0,0.0,253.14,253.29,0.0,0.0,100900.75,0.0,0.0,74.3,19.7,18.8,20.3,0.0,2017-09-29T17:44:11.320Z,20.9,21.2,2.14,2.0,260.0,260.43,180.0,126.0,90.0,90.0,2.0,2.0,1.1,0.2
0.0,4.17,0.0,0.0,253.0,253.0,0.0,0.0,100859.25,0.0,0.0,78.1,19.9,18.9,21.1,0.0,2017-09-29T17:04:14.127Z,21.1,21.4,1.86,1.86,260.86,261.0,225.0,119.0,90.0,90.0,2.0,2.0,0.3,0.2
0.0,3.98,0.0,0.0,253.29,253.43,0.0,0.0,100855.0,0.0,0.0,75.0,19.9,19.1,21.9,0.0,2017-09-29T16:24:16.808Z,21.4,21.8,2.14,2.14,259.86,260.71,180.0,161.0,90.0,90.0,2.0,2.0,0.0,0.2
0.0,4.17,0.0,0.0,252.29,253.0,0.0,0.0,100886.5,0.0,0.0,75.0,20.3,19.3,22.4,0.0,2017-09-29T15:44:19.708Z,22.2,22.5,2.0,1.86,260.29,260.43,180.0,151.0,90.0,90.0,2.0,2.0,0.3,0.2
0.0,4.04,0.0,0.0,252.71,253.57,0.0,0.0,100953.25,0.0,0.0,70.5,20.4,19.4,22.8,0.0,2017-09-29T15:04:22.509Z,22.6,22.9,2.14,2.29,260.14,259.86,180.0,145.0,90.0,90.0,2.0,2.0,0.5,0.3
0.0,4.12,0.0,0.0,253.57,252.86,0.0,0.0,100996.25,0.0,0.0,67.3,20.5,19.5,23.1,0.0,2017-09-29T14:24:25.097Z,22.9,23.2,1.86,1.86,260.71,260.57,45.0,94.0,90.0,90.0,2.0,2.0,0.4,0.3
0.0,4.17,0.0,0.0,252.86,253.29,0.0,0.0,101011.25,0.0,0.0,64.3,20.7,19.7,23.6,0.0,2017-09-29T13:44:28.099Z,23.3,23.7,1.86,1.71,260.43,260.29,225.0,90.0,90.0,90.0,2.0,2.0,0.0,0.3
0.0,4.05,0.0,0.0,253.43,252.86,0.0,0.0,100996.5,0.0,0.0,67.6,20.8,19.9,23.1,0.0,2017-09-29T13:04:30.590Z,23.7,24.0,2.14,2.0,260.29,260.43,45.0,199.0,90.0,90.0,2.0,2.0,0.7,0.3
0.0,4.13,0.0,0.0,253.14,253.29,0.0,0.0,101009.0,0.0,0.0,63.7,21.0,20.1,24.0,0.0,2017-09-29T12:24:33.279Z,24.3,24.5,1.86,2.14,260.86,260.29,225.0,196.0,90.0,90.0,2.0,2.0,0.6,0.3
0.0,4.19,0.0,0.0,253.14,252.57,0.0,0.0,101011.5,0.0,0.0,63.7,21.2,20.4,24.2,0.0,2017-09-29T11:44:36.070Z,25.8,25.8,1.86,2.14,260.71,260.57,135.0,201.0,90.0,90.0,2.0,2.0,1.6,0.3
0.0,4.08,0.0,0.0,253.0,253.14,0.0,0.0,101002.5,0.0,0.0,59.0,21.6,20.7,24.6,0.0,2017-09-29T11:04:38.773Z,26.4,26.6,1.71,2.14,261.0,260.43,225.0,119.0,90.0,90.0,2.0,2.0,1.6,0.3
0.0,4.07,0.0,0.0,253.0,253.29,0.0,0.0,100994.25,0.0,0.0,52.7,21.7,20.8,25.5,0.0,2017-09-29T10:24:41.371Z,27.1,27.3,2.0,1.86,260.57,260.57,180.0,129.0,90.0,90.0,2.0,2.0,0.2,0.4
0.0,4.19,0.0,0.0,253.14,252.43,0.0,0.0,100957.0,0.0,0.0,51.7,21.7,21.0,26.0,0.0,2017-09-29T09:44:44.044Z,28.3,28.4,1.86,1.71,260.29,260.29,315.0,94.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.16,0.0,0.0,252.86,253.0,0.0,0.0,100889.25,0.0,0.0,41.1,21.8,21.1,26.8,0.0,2017-09-29T09:04:46.740Z,29.5,29.5,1.71,2.0,260.57,260.0,0.0,134.0,90.0,90.0,2.0,2.0,1.9,0.3
0.0,4.16,0.0,0.0,496.71,304.14,0.0,0.0,100850.5,0.0,0.0,31.1,22.0,21.3,28.3,0.0,2017-09-29T08:24:49.332Z,32.6,32.6,23.43,5.14,300.57,266.86,180.0,149.0,90.0,90.0,2.0,2.0,0.9,0.3
0.0,4.06,0.0,0.0,1306.43,546.14,0.0,0.0,100797.0,0.0,0.0,26.8,21.8,21.2,29.6,0.0,2017-09-29T07:44:51.919Z,34.5,34.5,76.71,17.57,400.14,289.14,135.0,160.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.17,0.0,0.0,2442.43,922.86,0.09,0.0,100764.25,0.0,0.0,20.4,22.0,21.0,30.9,0.0,2017-09-29T07:04:54.402Z,36.1,36.6,151.57,36.43,540.0,325.14,45.0,101.0,90.0,90.0,2.0,2.0,1.5,0.3
0.0,4.05,0.0,0.0,2521.14,745.0,0.92,0.0,100719.0,0.0,0.0,19.7,21.8,20.8,31.3,0.0,2017-09-29T06:24:57.173Z,38.3,38.7,176.57,32.0,586.29,316.0,135.0,159.0,90.0,90.0,2.0,2.0,1.6,0.3
0.0,4.17,0.0,0.0,6329.29,1541.29,0.58,0.0,100673.0,0.0,0.0,21.5,21.5,20.3,32.0,0.0,2017-09-29T05:44:59.476Z,40.9,41.5,417.57,72.29,1036.0,391.57,45.0,158.0,90.0,90.0,2.0,2.0,1.7,0.3
0.0,4.17,0.0,0.0,10068.86,2038.43,1.14,0.0,100670.75,0.0,0.0,10.6,21.6,20.5,37.0,0.0,2017-09-29T05:05:01.944Z,42.2,42.8,680.14,100.57,1526.86,444.14,270.0,166.0,90.0,90.0,2.0,2.0,0.9,0.3
0.0,4.17,0.0,0.0,12375.86,2255.14,1.14,0.0,100717.75,0.0,0.0,11.2,21.6,20.5,37.3,0.0,2017-09-29T04:25:04.672Z,42.0,42.6,865.71,112.71,1873.14,466.29,270.0,155.0,90.0,90.0,2.0,2.0,1.5,0.3
0.0,4.06,0.0,0.0,13724.57,2441.14,1.12,0.0,100769.5,0.0,0.0,11.6,21.6,20.5,36.4,0.0,2017-09-29T03:45:06.824Z,41.9,42.4,953.71,121.86,2036.14,484.43,315.0,82.0,90.0,90.0,2.0,2.0,0.9,0.3
0.0,4.12,0.0,0.0,13016.14,2520.14,1.1,0.0,100833.0,0.0,0.0,12.0,21.4,20.4,36.3,0.0,2017-09-29T03:05:09.205Z,41.3,41.8,868.57,125.86,1876.71,492.57,315.0,41.0,90.0,90.0,2.0,2.0,1.1,0.3
0.0,4.16,0.0,0.0,13761.86,2587.0,1.04,0.0,100891.0,0.0,0.0,13.2,21.3,20.4,34.9,0.0,2017-09-29T02:25:11.689Z,41.1,41.5,876.86,129.86,1892.57,499.71,315.0,94.0,90.0,90.0,2.0,2.0,0.7,0.2
0.0,4.17,0.0,0.0,15408.14,2606.43,1.01,0.0,100967.0,0.0,0.0,17.3,21.3,20.4,34.6,0.0,2017-09-29T01:45:14.077Z,39.0,39.3,995.71,130.14,2114.0,500.43,270.0,103.0,90.0,90.0,2.0,2.0,1.7,0.2
0.0,4.04,0.0,0.0,14254.43,2469.57,1.0,0.0,101055.5,0.0,0.0,14.9,21.5,20.4,33.2,0.0,2017-09-29T01:05:16.657Z,37.0,37.5,921.0,122.14,1974.29,484.29,45.0,184.0,90.0,90.0,2.0,2.0,0.4,0.2
0.0,4.17,0.0,0.0,13388.57,2368.0,1.05,0.0,101109.5,0.0,0.0,15.4,21.1,20.1,33.2,0.0,2017-09-29T00:25:19.036Z,35.6,35.8,834.71,115.43,1815.86,472.71,45.0,194.0,90.0,90.0,2.0,2.0,1.9,0.1
0.0,4.17,0.0,0.0,11774.29,2345.86,1.02,0.0,101175.75,0.0,0.0,17.8,20.9,19.8,32.1,0.0,2017-09-28T23:45:21.627Z,33.3,33.7,688.71,111.43,1549.86,464.86,270.0,135.0,90.0,90.0,2.0,2.0,1.0,0.1
0.0,4.07,0.0,0.0,10690.29,1871.0,0.57,0.0,101171.25,0.0,0.0,20.5,21.0,20.0,31.3,0.0,2017-09-28T23:05:24.004Z,31.4,31.5,662.86,86.86,1495.57,419.29,270.0,128.0,90.0,90.0,2.0,2.0,1.1,0.1
0.0,4.16,0.0,0.0,9760.71,1773.43,0.91,0.0,101150.0,0.0,0.0,28.7,20.5,19.4,28.8,0.0,2017-09-28T22:25:26.595Z,28.9,29.4,544.57,79.14,1274.14,405.29,0.0,116.0,90.0,90.0,2.0,2.0,1.8,0.1
0.0,4.16,0.0,0.0,3362.43,959.71,0.81,0.0,101153.25,0.0,0.0,31.8,20.7,19.4,27.8,0.0,2017-09-28T21:45:29.184Z,23.6,24.3,166.57,37.29,566.43,325.86,180.0,105.0,90.0,90.0,2.0,2.0,1.8,0.1
0.0,4.06,0.0,0.0,659.71,352.43,0.69,0.0,101120.5,0.0,0.0,37.9,20.2,19.1,26.6,0.0,2017-09-28T21:05:31.780Z,21.0,21.3,40.86,9.14,332.29,274.0,315.0,98.0,90.0,90.0,2.0,2.0,0.8,0.1
0.0,4.06,0.0,0.0,402.0,286.14,0.44,0.0,101107.25,0.0,0.0,49.3,19.1,18.5,21.6,0.0,2017-09-28T20:25:34.592Z,20.3,20.3,13.71,3.71,282.71,264.57,45.0,92.0,90.0,90.0,2.0,2.0,0.5,0.1
0.0,4.17,0.0,0.0,253.86,253.43,0.02,0.0,101083.25,0.0,0.0,82.1,19.2,18.5,21.1,0.0,2017-09-28T19:45:37.156Z,20.4,20.6,2.14,1.86,260.57,260.43,180.0,22.0,90.0,90.0,2.0,2.0,0.3,0.1
0.0,4.13,0.0,0.0,253.29,252.71,0.0,0.0,101041.25,0.0,0.0,80.6,19.3,18.5,20.9,0.0,2017-09-28T19:05:39.958Z,20.6,20.8,2.0,2.14,260.29,260.86,135.0,108.0,90.0,90.0,2.0,2.0,0.3,0.1
0.0,4.17,0.0,0.0,253.43,253.14,0.0,0.0,100945.25,0.0,0.0,85.6,19.6,18.7,21.4,0.0,2017-09-28T18:25:42.749Z,21.0,21.2,2.0,1.86,260.29,260.71,225.0,229.0,90.0,90.0,2.0,2.0,0.1,0.1
0.0,4.08,0.0,0.0,253.43,253.29,0.0,0.0,100895.25,0.0,0.0,85.9,19.7,18.8,21.8,0.0,2017-09-28T17:45:45.556Z,21.2,21.5,2.0,1.86,260.0,260.57,135.0,276.0,90.0,90.0,2.0,2.0,0.0,0.1
0.0,4.17,0.0,0.0,253.43,253.14,0.0,0.0,100876.5,0.0,0.0,87.0,19.8,18.8,21.8,0.0,2017-09-28T17:05:48.243Z,21.5,21.8,1.86,1.86,260.86,260.29,180.0,270.0,90.0,90.0,2.0,2.0,0.0,0.1
0.0,4.05,0.0,0.0,253.43,252.86,0.0,0.0,100886.25,0.0,0.0,89.0,19.8,18.9,21.9,0.0,2017-09-28T16:25:50.936Z,21.7,22.0,1.86,2.14,259.86,260.71,135.0,325.0,90.0,90.0,2.0,2.0,0.1,0.2
0.0,4.17,0.0,0.0,253.71,253.14,0.0,0.0,100884.25,0.0,0.0,87.2,19.9,19.0,22.2,0.0,2017-09-28T15:45:53.733Z,21.9,22.2,2.0,2.0,260.57,259.71,180.0,302.0,90.0,90.0,2.0,2.0,0.5,0.2
0.0,4.17,0.0,0.0,252.71,253.29,0.0,0.0,100895.75,0.0,0.0,88.4,20.1,19.2,22.3,0.0,2017-09-28T15:05:56.426Z,22.7,22.8,2.14,1.71,260.43,260.86,0.0,192.0,90.0,90.0,2.0,2.0,0.1,0.2
0.0,4.17,0.0,0.0,253.14,253.14,0.0,0.0,100882.75,0.0,0.0,85.0,20.2,19.3,23.1,0.0,2017-09-28T14:25:59.121Z,23.0,23.3,2.0,1.86,260.71,260.0,180.0,193.0,90.0,90.0,2.0,2.0,0.0,0.2
0.0,4.05,0.0,0.0,253.29,253.29,0.0,0.0,100872.25,0.0,0.0,87.9,20.4,19.4,23.2,0.0,2017-09-28T13:46:01.807Z,23.3,23.6,1.86,1.71,260.71,260.57,0.0,188.0,90.0,90.0,2.0,2.0,1.2,0.2
0.0,4.17,0.0,0.0,253.29,253.57,0.0,0.0,100880.75,0.0,0.0,81.9,20.4,19.5,23.9,0.0,2017-09-28T13:06:04.501Z,23.7,24.0,1.86,2.14,261.0,260.14,135.0,186.0,90.0,90.0,2.0,2.0,0.2,0.2
0.0,4.16,0.0,0.0,252.86,253.43,0.0,0.0,100820.25,0.0,0.0,84.0,20.6,19.7,23.8,0.0,2017-09-28T12:26:07.194Z,24.0,24.3,2.14,2.0,260.57,260.86,0.0,192.0,90.0,90.0,2.0,2.0,0.7,0.3
0.0,4.17,0.0,0.0,253.14,252.86,0.0,0.0,100773.25,0.0,0.0,83.3,20.8,20.0,24.2,0.0,2017-09-28T11:46:09.886Z,24.9,25.0,1.86,2.0,260.43,259.86,225.0,192.0,90.0,90.0,2.0,2.0,2.0,0.2
0.0,4.06,0.0,0.0,253.0,252.86,0.0,0.0,100714.5,0.0,0.0,78.6,21.0,20.2,24.9,0.0,2017-09-28T11:06:12.686Z,25.5,25.6,1.86,1.86,260.0,260.29,225.0,159.0,90.0,90.0,2.0,2.0,0.6,0.3
0.0,4.17,0.0,0.0,252.71,253.43,0.0,0.0,100650.5,0.0,0.0,77.4,21.1,20.3,25.3,0.0,2017-09-28T10:26:15.373Z,26.2,26.3,1.86,2.0,259.86,260.0,180.0,158.0,90.0,90.0,2.0,2.0,1.5,0.3
0.0,4.16,0.0,0.0,253.29,252.71,0.0,0.0,100573.5,0.0,0.0,77.3,21.3,20.5,25.4,0.0,2017-09-28T09:46:18.079Z,26.9,27.1,2.14,1.57,260.29,260.14,90.0,151.0,90.0,90.0,2.0,2.0,0.5,0.3
0.0,4.08,0.0,0.0,253.43,252.57,0.0,0.0,100500.5,0.0,0.0,75.9,21.3,20.6,25.4,0.0,2017-09-28T09:06:20.663Z,28.1,28.1,1.86,1.86,260.43,260.29,45.0,112.0,90.0,90.0,2.0,2.0,1.0,0.3
