dhthum0,dhttmp0,dp0,ec0,gstmp0,hum0,hum1,hum2,hum3,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp3,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
24.25,24.8,43.87,942.0,24.9,0.1,0.1,0.0,0.0,1997.55,1093.1,25.35,25.56,2018-02-28T18:06:56.298Z,24.33,23.76,0.0,0.0,0.0,942.0,43.8,24.8,99.9,32.4,99.9,23.6,0.0,0.0
24.5,25.3,43.49,948.0,25.7,0.1,0.1,0.0,0.0,1649.7,1093.8,26.07,26.14,2018-02-28T16:36:19.342Z,25.16,24.6,0.0,0.0,0.0,945.0,43.76,25.7,99.9,33.85,99.9,24.5,0.0,0.0
24.8,26.3,43.26,946.0,26.6,0.1,0.1,0.0,0.0,1266.75,1094.85,26.8,26.69,2018-02-28T15:05:44.404Z,25.92,25.41,0.0,0.0,0.0,945.0,43.13,26.6,99.9,35.8,99.9,25.3,0.0,0.0
25.1,27.0,43.33,945.0,27.7,0.1,0.1,0.0,0.0,1090.75,1096.35,27.56,27.23,2018-02-28T13:35:10.499Z,26.7,26.31,0.0,0.0,0.0,942.0,43.18,27.7,99.9,37.65,99.9,26.2,0.0,0.0
25.6,27.8,43.05,946.0,28.9,0.1,0.1,0.0,0.0,1047.55,1097.05,28.43,27.81,2018-02-28T12:04:36.552Z,27.63,27.4,0.0,0.0,0.0,947.0,43.14,28.9,99.9,40.45,99.9,27.2,0.0,0.0
26.3,28.8,42.69,944.0,30.3,0.1,0.1,0.0,0.0,1048.1,1097.65,29.33,28.36,2018-02-28T10:34:02.647Z,28.53,28.56,0.0,0.0,0.0,948.0,43.0,30.3,99.9,43.5,99.9,28.3,0.0,0.0
27.35,30.4,42.75,962.0,31.6,0.1,0.1,0.0,0.0,1047.4,1098.0,30.32,28.94,2018-02-28T09:03:28.686Z,29.47,29.93,0.0,0.0,0.0,958.0,43.0,31.6,99.9,48.35,99.9,29.4,0.0,0.0
26.65,37.5,43.66,986.0,31.9,0.1,0.1,0.0,0.0,1048.0,1098.55,31.12,29.38,2018-02-28T07:32:54.576Z,30.78,31.25,0.0,0.0,0.0,987.0,43.03,32.0,99.9,53.9,99.9,30.55,0.0,0.0
26.0,41.1,43.13,998.0,30.9,0.1,0.1,0.0,0.0,1047.85,1097.8,30.94,29.21,2018-02-28T06:02:20.228Z,31.28,31.38,0.0,0.0,0.0,997.0,43.41,30.8,99.9,55.55,99.9,30.4,0.0,0.0
24.9,45.35,43.29,999.0,29.3,0.1,0.1,0.0,0.0,1048.05,1097.65,30.09,28.77,2018-02-28T04:31:45.801Z,31.15,31.09,0.0,0.0,0.0,999.0,43.6,29.4,99.9,56.25,99.9,30.1,0.0,0.0
24.7,43.9,43.72,995.0,27.4,0.1,0.1,0.0,0.0,1049.35,1098.65,28.02,27.34,2018-02-28T03:01:11.264Z,30.23,30.11,0.0,0.0,0.0,998.0,43.81,27.4,99.9,55.2,99.9,29.1,0.0,0.0
24.2,40.3,44.13,983.0,25.3,0.1,0.1,0.0,0.0,1050.3,1099.15,26.02,25.64,2018-02-28T01:30:36.708Z,28.87,29.24,0.0,0.0,0.0,988.0,44.22,25.4,99.9,49.9,99.9,27.2,0.0,0.0
24.0,38.0,44.41,977.0,23.8,0.1,0.1,0.0,0.0,1050.7,1099.75,24.77,24.65,2018-02-28T00:18:44.228Z,27.6,28.48,0.0,0.0,0.0,979.0,44.05,23.9,99.9,49.7,99.9,26.5,0.0,0.0
23.7,32.5,45.04,965.0,22.2,0.1,0.1,0.0,0.0,1049.9,1099.7,23.06,23.49,2018-02-27T22:48:08.488Z,24.26,24.95,0.0,0.0,0.0,965.0,44.93,22.2,99.9,41.35,99.9,24.0,0.0,0.0
23.0,25.5,44.95,944.0,21.6,0.1,0.1,0.0,0.0,1929.6,1098.5,22.25,22.84,2018-02-27T21:17:34.545Z,21.74,21.28,0.0,0.0,0.0,941.0,44.98,21.6,99.9,33.5,99.9,21.0,0.0,0.0
23.15,22.7,45.05,948.0,22.2,0.1,0.1,0.0,0.0,2431.9,1137.35,22.67,23.22,2018-02-27T19:47:00.763Z,21.72,21.16,0.0,0.0,0.0,946.0,45.0,22.2,99.9,33.85,99.9,21.0,0.0,0.0
23.5,22.9,44.82,949.0,23.0,0.1,0.1,0.0,0.0,2564.25,1145.95,23.32,23.77,2018-02-27T18:16:26.927Z,22.38,21.85,0.0,0.0,0.0,950.0,44.81,23.0,99.9,35.0,99.9,21.7,0.0,0.0
24.0,23.7,45.27,956.0,23.8,0.1,0.1,0.0,0.0,2573.0,1098.05,24.01,24.34,2018-02-27T16:45:53.031Z,23.1,22.66,0.0,0.0,0.0,961.0,45.2,23.8,99.9,35.65,99.9,22.4,0.0,0.0
24.45,24.8,45.04,957.0,24.5,0.1,0.1,0.0,0.0,1995.9,1099.35,24.68,24.88,2018-02-27T15:15:19.192Z,23.84,23.46,0.0,0.0,0.0,959.0,44.78,24.5,99.9,36.05,99.9,23.2,0.0,0.0
24.75,25.95,44.8,966.0,25.1,0.1,0.1,0.0,0.0,1389.4,1100.15,25.3,25.37,2018-02-27T13:44:45.382Z,24.54,24.22,0.0,0.0,0.0,966.0,44.77,25.1,99.9,36.25,99.9,23.9,0.0,0.0
25.1,26.6,44.83,966.0,25.7,0.1,0.1,0.0,0.0,1201.4,1101.4,25.84,25.8,2018-02-27T12:14:11.473Z,25.04,24.74,0.0,0.0,0.0,965.0,44.95,25.7,99.9,35.45,99.9,24.4,0.0,0.0
25.3,28.2,44.93,973.0,26.2,0.1,0.1,0.0,0.0,14513.25,1101.6,-872.72,26.25,2018-02-27T10:43:37.535Z,25.75,25.43,0.0,0.0,0.0,970.0,44.9,26.1,99.9,35.05,99.9,25.1,0.0,0.0
25.8,28.9,44.76,982.0,26.5,0.1,0.1,0.0,0.0,1049.95,1100.45,27.05,26.67,2018-02-27T09:03:25.250Z,26.14,25.95,0.0,0.0,0.0,982.0,44.87,26.5,99.9,33.5,99.9,25.6,0.0,0.0
26.4,30.4,44.75,992.0,26.5,0.1,0.1,0.0,0.0,1049.45,1099.9,27.57,27.02,2018-02-27T07:32:51.290Z,26.88,26.55,0.0,0.0,0.0,990.0,44.75,26.5,99.9,29.75,99.9,26.1,0.0,0.0
27.0,32.6,62.32,1443.0,28.8,0.1,0.1,0.0,0.0,1041.65,1093.0,27.92,27.24,2018-02-27T06:02:17.235Z,27.89,28.51,0.0,0.0,0.0,1439.0,62.28,28.8,99.9,30.9,99.9,27.8,0.0,0.0
25.7,36.9,62.03,1460.0,28.6,0.1,0.1,0.0,0.0,1042.4,1093.15,27.63,27.0,2018-02-27T04:31:42.842Z,28.25,28.69,0.0,0.0,0.0,1451.0,61.94,28.6,99.9,32.35,99.9,27.8,0.0,0.0
23.05,38.35,63.1,1447.0,26.8,0.1,0.1,0.0,0.0,1042.9,1092.6,26.25,26.0,2018-02-27T03:01:08.316Z,27.04,27.12,0.0,0.0,0.0,1446.0,62.84,26.8,99.9,30.55,99.9,26.3,0.0,0.0
24.05,32.85,63.93,1438.0,25.4,0.1,0.1,0.0,0.0,1042.9,1093.15,25.46,25.42,2018-02-27T01:30:33.957Z,25.66,25.58,0.0,0.0,0.0,1438.0,63.76,25.4,99.9,28.4,99.9,24.95,0.0,0.0
23.6,31.8,64.61,1432.0,24.6,0.1,0.1,0.0,0.0,1043.05,1093.1,25.02,25.14,2018-02-27T00:31:35.721Z,25.0,24.81,0.0,0.0,0.0,1427.0,64.36,24.6,99.9,27.3,99.9,24.25,0.0,0.0
23.8,29.1,65.04,1421.0,23.7,0.1,0.1,0.0,0.0,1042.3,1092.5,24.6,24.91,2018-02-26T23:01:01.644Z,24.11,23.73,0.0,0.0,0.0,1430.0,65.06,23.7,99.9,25.7,99.9,23.3,0.0,0.0
23.8,27.6,65.32,1416.0,23.3,0.1,0.1,0.0,0.0,1088.35,1091.2,24.54,24.96,2018-02-26T21:30:27.507Z,23.74,23.18,0.0,0.0,0.0,1410.0,65.28,23.3,99.9,25.05,99.9,22.9,0.0,0.0
24.3,26.1,65.2,1410.0,23.3,0.1,0.1,0.0,0.0,1446.1,1090.2,24.84,25.33,2018-02-26T19:59:53.410Z,23.77,23.02,0.0,0.0,0.0,1403.0,64.98,23.3,99.9,24.95,99.9,22.8,0.0,0.0
24.4,25.9,64.73,1402.0,23.6,0.1,0.1,0.0,0.0,1464.35,1089.3,25.36,25.86,2018-02-26T18:29:19.333Z,24.18,23.29,0.0,0.0,0.0,1402.0,64.79,23.6,99.9,25.15,99.9,23.1,0.0,0.0
24.5,25.75,64.13,1403.0,24.1,0.1,0.1,0.0,0.0,1496.5,1088.7,26.02,26.51,2018-02-26T16:58:45.245Z,24.82,23.7,0.0,0.0,0.0,1396.0,63.99,24.1,99.9,25.45,99.9,23.6,0.0,0.0
24.95,25.9,62.69,1391.0,25.0,0.1,0.1,0.0,0.0,1394.2,1089.05,26.9,27.31,2018-02-26T15:28:11.166Z,25.59,24.4,0.0,0.0,0.0,1394.0,62.89,24.9,99.9,26.05,99.4,24.4,0.0,0.0
25.3,26.5,60.9,1379.0,26.0,0.1,0.1,0.0,0.0,1182.85,1090.8,27.91,28.24,2018-02-26T13:57:37.059Z,26.6,25.35,0.0,0.0,0.0,1376.0,61.03,25.9,99.9,27.15,99.25,25.3,0.0,0.0
26.05,27.2,57.52,1361.0,27.2,33.88,36.6,0.0,0.0,1047.85,1091.1,28.97,29.21,2018-02-26T12:27:02.914Z,27.55,26.47,0.0,0.0,0.0,1365.0,57.53,27.2,99.9,28.15,98.8,26.3,0.0,0.0
27.6,27.7,54.37,1324.0,29.2,34.2,40.27,0.0,0.0,1021.35,1090.8,30.4,30.36,2018-02-26T10:56:28.774Z,28.66,27.92,0.0,0.0,0.0,1330.0,54.05,29.1,99.9,29.55,98.3,27.65,0.0,0.0
28.15,32.95,52.1,1312.0,31.9,32.8,39.42,0.0,0.0,1039.1,1090.1,32.87,31.85,2018-02-26T09:25:54.514Z,31.89,31.19,0.0,0.0,0.0,1320.0,52.17,31.9,99.9,33.0,99.9,31.0,0.0,0.0
29.1,36.7,49.32,1303.0,32.8,36.26,26.33,0.0,0.0,1037.4,1088.3,33.65,32.45,2018-02-26T07:55:19.083Z,33.21,32.66,0.0,0.0,0.0,1302.0,49.05,32.8,99.9,34.95,99.9,32.1,0.0,0.0
26.95,43.7,46.64,1242.0,31.3,58.36,47.05,0.0,0.0,1036.15,1087.2,33.33,32.54,2018-02-26T06:24:44.440Z,34.2,32.66,0.0,0.0,0.0,1248.0,46.7,31.3,99.9,34.75,97.6,31.8,0.0,0.0
26.8,45.9,2.19,1.0,41.5,84.95,24.01,0.0,0.0,1019.5,1070.3,34.31,32.29,2018-02-26T04:54:08.676Z,38.72,41.12,0.0,0.0,0.0,1.0,2.18,41.5,94.25,42.3,94.5,40.6,0.0,0.0
26.0,48.4,2.2,1.0,42.9,84.12,32.86,0.0,0.0,1019.85,1070.05,32.57,31.18,2018-02-26T03:23:33.638Z,37.92,43.03,0.0,0.0,0.0,1.0,2.19,43.1,92.7,45.3,90.1,41.9,0.0,0.0
26.1,48.0,2.19,1.0,42.0,85.73,34.6,0.0,0.0,1020.1,1068.85,32.07,30.78,2018-02-26T03:00:34.518Z,37.15,42.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.45,43.9,2.2,2.0,39.5,0.1,39.91,0.0,0.0,1021.45,1069.8,30.16,29.23,2018-02-26T01:30:24.103Z,34.39,39.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.9,42.8,2.18,2.0,39.3,0.1,40.51,0.0,0.0,1021.35,1069.8,30.04,29.13,2018-02-26T01:23:16.623Z,34.17,39.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.05,35.7,2.14,1.0,37.4,0.1,40.33,0.0,0.0,1021.75,1070.35,27.82,27.64,2018-02-25T23:53:06.410Z,31.19,38.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1,36.1,2.15,1.0,34.1,16.1,26.26,0.0,0.0,1021.65,1070.65,26.5,26.8,2018-02-25T22:42:09.418Z,28.06,34.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.15,29.5,1.92,2.0,25.5,0.1,37.91,0.0,0.0,1019.85,1068.95,25.41,25.89,2018-02-25T21:11:59.554Z,24.19,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6,27.05,1.9,1.0,23.4,0.1,42.45,0.0,0.0,1115.45,1068.2,25.72,26.11,2018-02-25T19:41:49.948Z,23.76,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.75,27.1,1.91,1.0,23.6,0.1,42.65,0.0,0.0,1098.55,1068.05,26.21,26.49,2018-02-25T18:11:40.290Z,24.22,23.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9,27.5,1.92,1.0,24.2,0.1,41.43,0.0,0.0,1027.4,1067.95,26.76,26.9,2018-02-25T16:41:30.121Z,24.82,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.2,28.2,1.9,3.0,24.8,0.1,41.5,0.0,0.0,14485.65,1069.15,-869.28,27.3,2018-02-25T15:11:20.366Z,25.54,24.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.4,29.0,1.92,3.0,25.6,5.12,40.88,0.0,0.0,1020.25,1069.3,27.96,27.74,2018-02-25T13:31:32.625Z,26.39,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.7,29.6,1.91,1.0,26.3,17.07,39.47,0.0,0.0,1021.3,1070.0,28.61,28.15,2018-02-25T12:01:23.026Z,27.19,26.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,30.3,1.89,2.0,27.0,22.31,41.5,0.0,0.0,1021.5,1070.1,29.24,28.53,2018-02-25T10:31:13.159Z,28.07,27.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.45,31.15,1.94,2.0,28.1,43.0,41.5,0.0,0.0,1020.25,1069.25,29.94,28.93,2018-02-25T09:01:02.355Z,29.21,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.9,32.3,1.98,2.0,29.4,65.86,36.61,0.0,0.0,1020.1,1069.15,30.52,29.25,2018-02-25T07:30:51.560Z,30.55,29.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.4,35.0,2.07,2.0,32.6,72.63,20.81,0.0,0.0,1021.2,1070.95,31.03,29.51,2018-02-25T06:00:41.709Z,32.45,32.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.55,35.7,2.1,3.0,32.6,72.23,19.6,0.0,0.0,1021.25,1071.45,30.68,29.28,2018-02-25T04:30:31.660Z,32.46,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.6,41.15,2.19,1.0,37.4,73.47,27.48,0.0,0.0,1022.6,1072.35,30.13,28.8,2018-02-25T03:00:21.581Z,34.26,37.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.05,42.5,2.18,2.0,37.9,17.91,36.7,0.0,0.0,1023.35,1071.95,28.47,27.46,2018-02-25T01:30:11.386Z,33.11,38.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6,41.2,2.17,2.0,37.3,0.1,41.5,0.0,0.0,1023.95,1072.2,27.07,26.46,2018-02-25T00:29:27.423Z,30.93,38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,35.2,2.03,2.0,31.0,0.1,28.48,0.0,0.0,1023.95,1073.45,25.13,25.15,2018-02-24T22:59:17.380Z,26.84,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6,27.1,1.95,2.0,23.3,0.1,47.0,0.0,0.0,1021.65,1070.9,24.29,24.39,2018-02-24T18:12:27.712Z,23.51,23.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.7,27.1,1.93,2.0,23.3,0.1,46.03,0.0,0.0,1126.25,1070.75,24.56,24.56,2018-02-24T16:42:18.143Z,23.77,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9,27.2,1.94,2.0,23.6,0.1,46.82,0.0,0.0,1093.3,1072.1,24.87,24.75,2018-02-24T15:12:08.498Z,24.22,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1,27.9,1.92,2.0,24.3,0.1,45.29,0.0,0.0,1018.95,1073.05,25.18,24.92,2018-02-24T13:41:58.844Z,24.76,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1,28.7,1.95,4.0,24.9,0.1,43.11,0.0,0.0,1025.2,1073.85,25.45,25.05,2018-02-24T12:11:49.280Z,25.19,24.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.1,28.6,1.89,2.0,24.8,0.1,42.27,0.0,0.0,1025.2,1073.95,25.65,25.1,2018-02-24T10:41:39.732Z,25.33,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.6,28.7,1.9,2.0,25.3,0.1,38.02,0.0,0.0,1024.5,1073.05,25.98,25.25,2018-02-24T09:01:01.497Z,25.89,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.3,29.6,1.97,3.0,26.6,0.1,30.75,0.0,0.0,1023.95,1072.55,26.35,25.4,2018-02-24T07:30:51.875Z,26.85,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.2,32.75,1.93,3.0,28.9,0.1,23.12,0.0,0.0,1024.25,1072.9,26.34,25.32,2018-02-24T06:00:42.094Z,27.77,28.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.8,37.35,1.88,3.0,31.0,0.1,26.42,0.0,0.0,1025.3,1072.75,25.56,24.97,2018-02-24T04:30:32.147Z,27.32,30.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.4,35.2,1.91,3.0,30.5,0.1,39.67,0.0,0.0,1026.5,1076.05,25.03,24.63,2018-02-24T03:00:22.288Z,26.74,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.6,30.5,1.83,3.0,25.4,0.1,34.75,0.0,0.0,1025.95,1073.55,24.05,23.92,2018-02-24T01:30:12.362Z,24.74,25.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.4,29.1,1.84,2.0,25.0,0.1,36.77,0.0,0.0,1026.1,1074.55,24.06,23.93,2018-02-24T01:16:39.115Z,24.62,24.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.35,34.5,1.86,3.0,28.6,0.1,30.63,0.0,0.0,1027.55,1075.9,23.66,23.67,2018-02-23T23:46:29.233Z,25.26,28.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.8,28.7,1.83,1.0,24.0,0.1,46.71,0.0,0.0,1026.65,1074.25,22.67,22.93,2018-02-23T22:16:19.456Z,22.74,23.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.3,26.8,1.87,2.0,22.6,0.1,48.05,0.0,0.0,1308.2,1074.1,14433.9,22.84,2018-02-23T20:46:08.848Z,22.18,22.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.4,26.3,1.86,1.0,22.2,0.1,47.61,0.0,0.0,14479.85,1073.1,-888.13,22.9,2018-02-23T19:06:03.144Z,22.11,22.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.05,26.3,1.85,3.0,22.5,0.1,46.22,0.0,0.0,1211.25,1072.55,22.82,23.1,2018-02-23T17:05:17.104Z,22.35,22.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.4,27.25,1.85,2.0,23.2,0.1,44.32,0.0,0.0,1080.95,1073.35,22.99,23.26,2018-02-23T15:35:04.351Z,22.76,23.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.3,26.9,1.88,2.0,23.0,0.1,43.72,0.0,0.0,1026.5,1074.4,22.99,23.26,2018-02-23T14:04:52.666Z,22.66,22.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.2,26.8,1.84,2.0,22.9,0.1,42.96,0.0,0.0,1027.5,1074.65,23.09,23.32,2018-02-23T12:34:43.035Z,22.69,22.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.45,27.0,1.85,2.0,23.0,0.1,41.59,0.0,0.0,14529.1,1074.5,-886.1,23.38,2018-02-23T10:54:03.907Z,22.79,22.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.6,26.7,1.85,3.0,23.0,0.1,39.2,0.0,0.0,1247.3,1074.0,23.29,23.49,2018-02-23T09:14:16.383Z,22.91,22.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.75,27.1,1.82,3.0,23.4,0.1,37.2,0.0,0.0,1025.45,1073.0,23.39,23.57,2018-02-23T07:44:06.754Z,23.15,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.95,27.5,1.88,2.0,23.7,0.1,34.79,0.0,0.0,1025.1,1073.2,23.52,23.69,2018-02-23T06:13:56.107Z,23.43,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.1,28.0,1.87,2.0,24.0,0.1,32.79,0.0,0.0,1025.15,1073.9,23.56,23.73,2018-02-23T04:43:46.477Z,23.58,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.4,27.7,1.9,2.0,23.7,0.1,30.49,0.0,0.0,1026.05,1075.25,23.58,23.75,2018-02-23T03:13:36.636Z,23.45,23.44,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,32.2,40.38,741.0,24.8,0.1,51.14,0.0,72.49,1037.8,1087.7,24.19,24.33,2018-02-22T01:30:22.102Z,24.95,25.06,0.0,0.0,0.0,0.0,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3,32.2,41.02,780.0,24.5,0.1,22.56,0.0,69.63,1037.85,1087.45,23.41,23.76,2018-02-22T00:22:48.184Z,24.19,24.83,0.0,0.0,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.05,30.1,42.26,835.0,23.2,0.1,0.1,0.0,69.25,1037.9,1088.1,22.62,23.24,2018-02-21T22:52:36.397Z,22.71,23.2,0.0,0.0,0.0,0.0,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.1,25.7,43.35,888.0,21.1,0.1,0.1,0.0,75.61,15058.15,1087.2,-889.46,23.05,2018-02-21T21:22:24.864Z,21.05,21.0,0.0,0.0,0.0,0.0,21.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3,24.6,43.99,917.0,21.0,0.1,0.1,0.0,80.81,2221.8,1086.25,22.71,23.4,2018-02-21T19:42:34.286Z,20.99,20.67,0.0,0.0,0.0,0.0,20.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,24.9,43.28,895.0,21.2,0.1,2.4,0.0,78.01,1937.75,1085.75,23.3,23.84,2018-02-21T18:12:22.656Z,21.44,20.92,0.0,0.0,0.0,0.0,20.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,26.3,43.37,894.0,21.5,0.1,5.8,0.0,66.72,1318.75,1086.0,23.78,24.26,2018-02-21T16:41:55.498Z,21.95,21.38,0.0,0.0,0.0,0.0,21.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.7,26.5,43.79,919.0,21.6,0.1,6.71,0.0,68.68,1241.75,1086.4,24.13,24.55,2018-02-21T15:11:43.830Z,22.16,21.46,0.0,0.0,0.0,0.0,21.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.7,26.6,43.98,941.0,21.7,0.1,17.66,0.0,74.95,1227.55,1087.25,24.47,24.81,2018-02-21T13:41:32.160Z,22.31,21.6,0.0,0.0,0.0,0.0,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.85,26.55,44.95,986.0,22.0,0.1,24.57,0.0,79.45,1210.15,1088.2,24.9,25.14,2018-02-21T12:11:20.484Z,22.62,21.8,0.0,0.0,0.0,0.0,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.3,26.7,45.21,1014.0,22.7,0.1,47.7,0.0,81.28,14517.05,1088.2,-876.29,25.63,2018-02-21T10:41:08.753Z,23.31,22.4,0.0,0.0,0.0,0.0,21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.1,27.9,45.6,1039.0,23.7,0.1,47.99,0.0,78.83,1038.45,1088.05,26.32,26.24,2018-02-21T09:01:18.933Z,24.38,23.36,0.0,0.0,0.0,0.0,22.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,30.45,46.37,1084.0,24.7,0.1,45.78,0.0,77.86,1037.65,1087.2,26.75,26.56,2018-02-21T07:31:07.078Z,25.52,24.66,0.0,0.0,0.0,0.0,24.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.8,31.0,46.76,1144.0,25.5,0.1,45.59,0.0,77.57,1037.2,1086.75,26.79,26.57,2018-02-21T06:00:55.148Z,26.34,25.76,0.0,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.1,31.6,49.24,1280.0,25.1,0.1,42.09,0.0,76.29,1036.85,1086.45,26.3,26.28,2018-02-21T04:30:35.870Z,25.84,25.22,0.0,0.0,0.0,0.0,26.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,30.5,49.99,1319.0,25.4,0.1,35.01,0.0,75.26,1037.65,1087.25,26.14,26.23,2018-02-21T03:00:23.941Z,25.74,25.28,0.0,0.0,0.0,0.0,25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.35,31.1,50.33,1371.0,25.8,0.1,22.74,0.0,75.21,1037.85,1087.25,25.88,26.07,2018-02-21T01:30:12.034Z,25.9,25.8,0.0,0.0,0.0,0.0,26.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
