aet,batt,dlyrainmm,ip,ir_down,ir_up,lt,mo_soil,p,pet,rainmm,rh,rh_box_45,rh_box_47,tc,temp_soil,date_time,tp_box_45,tp_box_47,uv_down,uv_up,vis_down,vis_up,wddir,wddiravg2m,wdgstdir,wdgstdir10m,wdgstkph,wdgstkph10m,wdspdkph,wdspdkphavg2m
0.0,4.09,0.0,0.0,279.0,499.0,3.27,0.0,101837.25,0.0,0.0,117.1,15.0,15.3,19.4,0.0,2017-10-01T20:02:11.199Z,17.6,18.0,2.86,16.43,263.0,287.29,270.0,154.0,270.0,270.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,253.43,256.43,3.27,0.0,101832.5,0.0,0.0,117.2,14.9,15.2,19.0,0.0,2017-10-01T19:42:12.390Z,17.5,17.9,1.86,2.43,260.0,260.14,270.0,156.0,270.0,270.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,253.0,253.0,3.27,0.0,101798.0,0.0,0.0,117.2,14.9,15.1,18.8,0.0,2017-10-01T19:22:13.551Z,17.5,17.8,2.0,1.86,260.0,260.14,315.0,158.0,270.0,270.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,252.71,253.14,3.27,0.0,101778.25,0.0,0.0,118.0,14.8,15.1,18.6,0.0,2017-10-01T19:02:14.710Z,17.4,17.8,2.0,2.43,260.0,260.57,225.0,159.0,270.0,270.0,1.0,1.0,0.4,0.0
0.0,4.09,0.0,0.0,253.0,253.0,3.27,0.0,101778.75,0.0,0.0,118.2,14.8,15.1,18.8,0.0,2017-10-01T18:42:16.931Z,17.3,17.7,2.14,2.0,259.86,259.86,270.0,161.0,270.0,270.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,253.0,252.86,3.27,0.0,101742.5,0.0,0.0,118.6,14.8,15.1,18.3,0.0,2017-10-01T18:22:18.050Z,17.2,17.6,2.0,2.29,259.29,260.29,315.0,163.0,270.0,270.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,252.86,253.0,3.27,0.0,101703.75,0.0,0.0,119.0,14.8,15.0,18.6,0.0,2017-10-01T18:02:18.741Z,17.2,17.5,2.0,1.86,260.14,260.14,203.0,164.0,270.0,270.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,253.14,253.0,3.26,0.0,101731.5,0.0,0.0,119.0,14.8,15.1,18.3,0.0,2017-10-01T17:42:19.398Z,17.1,17.5,2.14,2.14,259.71,260.43,225.0,166.0,270.0,270.0,1.0,1.0,0.6,0.0
0.0,4.09,0.0,0.0,253.0,253.71,3.27,0.0,101731.5,0.0,0.0,119.0,14.7,15.1,18.1,0.0,2017-10-01T17:22:20.574Z,17.0,17.4,2.29,2.29,259.71,260.0,315.0,168.0,270.0,270.0,1.0,1.0,0.9,0.0
0.0,4.09,0.0,0.0,252.86,253.0,3.27,0.0,101712.75,0.0,0.0,119.0,14.7,15.1,18.0,0.0,2017-10-01T17:02:21.749Z,16.9,17.3,2.0,1.86,260.14,260.29,135.0,169.0,270.0,270.0,1.0,1.0,0.7,0.0
0.0,4.12,0.0,0.0,253.0,252.57,3.26,0.0,101743.0,0.0,0.0,119.0,14.7,15.1,17.7,0.0,2017-10-01T16:42:23.971Z,16.8,17.2,2.0,2.43,260.14,260.14,315.0,166.0,270.0,270.0,1.0,1.0,0.4,0.0
0.0,4.09,0.0,0.0,253.14,252.71,3.27,0.0,101726.75,0.0,0.0,119.0,14.8,15.1,17.5,0.0,2017-10-01T16:22:24.119Z,16.7,17.0,2.0,2.0,259.86,260.71,270.0,160.0,270.0,270.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,252.86,253.29,3.27,0.0,101769.5,0.0,0.0,119.0,14.8,15.1,17.4,0.0,2017-10-01T16:02:25.294Z,16.7,17.0,1.86,2.0,259.86,260.43,270.0,156.0,270.0,270.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,252.71,252.71,3.27,0.0,101824.0,0.0,0.0,119.0,14.9,15.2,17.4,0.0,2017-10-01T15:42:26.530Z,16.7,17.0,2.14,2.0,260.0,260.14,90.0,153.0,270.0,270.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,253.0,252.71,3.26,0.0,101877.25,0.0,0.0,119.0,14.9,15.3,17.6,0.0,2017-10-01T15:22:27.669Z,16.7,17.0,1.86,2.29,260.14,259.86,315.0,152.0,270.0,270.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,253.0,252.29,3.26,0.0,101836.5,0.0,0.0,119.0,14.8,15.2,17.4,0.0,2017-10-01T15:02:28.846Z,16.6,16.9,2.14,2.14,259.43,260.14,90.0,151.0,270.0,270.0,1.0,1.0,0.3,0.0
0.0,4.09,0.0,0.0,253.0,252.57,3.27,0.0,101875.5,0.0,0.0,119.0,14.7,15.0,17.3,0.0,2017-10-01T14:42:30.035Z,16.6,17.0,1.86,2.0,260.14,259.43,0.0,151.0,270.0,270.0,1.0,1.0,0.2,0.0
0.0,4.09,0.0,0.0,252.86,252.57,3.27,0.0,101939.0,0.0,0.0,118.4,14.7,15.0,17.3,0.0,2017-10-01T14:22:31.242Z,16.6,16.9,2.0,2.0,260.43,259.29,225.0,151.0,270.0,270.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,253.29,253.14,3.27,0.0,101917.5,0.0,0.0,118.1,14.7,15.0,17.3,0.0,2017-10-01T14:02:32.425Z,16.6,16.9,2.14,2.57,259.71,260.71,180.0,10.0,270.0,270.0,1.0,1.0,0.4,0.0
0.0,4.09,0.0,0.0,252.86,252.86,3.27,0.0,101889.0,0.0,0.0,117.5,14.7,15.0,17.3,0.0,2017-10-01T13:42:33.601Z,16.6,16.9,2.0,2.29,260.14,260.29,45.0,7.0,270.0,270.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,252.43,253.29,3.27,0.0,101889.75,0.0,0.0,117.5,14.8,15.1,17.5,0.0,2017-10-01T13:22:34.807Z,16.6,16.9,2.14,2.14,259.71,260.0,270.0,8.0,270.0,270.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,253.0,252.71,3.26,0.0,101916.5,0.0,0.0,116.1,14.7,15.1,17.6,0.0,2017-10-01T13:02:37.009Z,16.5,16.8,2.0,2.29,259.71,260.43,315.0,10.0,270.0,270.0,1.0,1.0,0.9,0.0
0.0,4.09,0.0,0.0,252.86,253.0,3.26,0.0,101931.0,0.0,0.0,114.2,14.7,15.1,17.4,0.0,2017-10-01T12:42:37.280Z,16.5,16.8,1.43,2.0,260.14,259.71,225.0,178.0,270.0,270.0,1.0,1.0,0.4,0.0
0.0,4.09,0.0,0.0,253.14,253.14,3.26,0.0,101902.0,0.0,0.0,111.6,14.7,15.1,17.5,0.0,2017-10-01T12:22:38.687Z,16.5,16.8,2.14,2.29,259.71,260.57,90.0,7.0,270.0,270.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,253.43,253.29,3.27,0.0,101925.5,0.0,0.0,110.5,14.8,15.2,17.3,0.0,2017-10-01T12:02:39.570Z,16.6,16.9,2.14,2.0,260.14,260.14,158.0,4.0,270.0,270.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,253.29,253.14,3.27,0.0,101934.75,0.0,0.0,107.6,14.8,15.2,17.3,0.0,2017-10-01T11:42:40.775Z,16.6,16.9,2.0,2.14,260.0,260.43,180.0,0.0,270.0,270.0,1.0,1.0,0.7,0.0
0.0,4.09,0.0,0.0,252.71,253.14,3.27,0.0,101892.25,0.0,0.0,106.5,14.8,15.2,17.3,0.0,2017-10-01T11:22:41.975Z,16.6,16.9,2.14,2.14,260.14,259.86,225.0,190.0,270.0,270.0,1.0,1.0,0.4,0.0
0.0,4.1,0.0,0.0,253.29,253.14,3.26,0.0,101887.0,0.0,0.0,106.9,14.9,15.3,17.3,0.0,2017-10-01T11:02:43.165Z,16.6,16.9,1.71,2.0,260.14,260.29,315.0,191.0,270.0,270.0,1.0,1.0,0.7,0.0
0.0,4.09,0.0,0.0,253.14,252.71,3.27,0.0,101876.75,0.0,0.0,107.2,14.9,15.4,16.9,0.0,2017-10-01T10:42:44.370Z,16.7,16.9,2.0,2.14,259.86,260.0,270.0,192.0,270.0,270.0,1.0,1.0,0.4,0.0
0.0,4.09,0.0,0.0,253.29,252.71,3.27,0.0,101862.25,0.0,0.0,108.7,14.9,15.4,16.9,0.0,2017-10-01T10:22:45.555Z,16.7,17.0,1.86,2.14,259.43,260.14,225.0,194.0,270.0,270.0,1.0,1.0,0.7,0.0
0.0,4.09,0.0,0.0,253.71,253.0,3.27,0.0,101850.5,0.0,0.0,108.8,15.0,15.6,16.8,0.0,2017-10-01T10:02:46.778Z,17.0,17.3,2.0,2.14,259.71,260.29,225.0,195.0,270.0,270.0,1.0,1.0,0.7,0.0
0.0,4.09,0.0,0.0,253.0,252.71,3.26,0.0,101884.25,0.0,0.0,110.6,15.2,15.6,16.9,0.0,2017-10-01T09:42:48.237Z,17.3,17.5,2.0,2.29,260.29,260.0,315.0,198.0,270.0,270.0,1.0,1.0,0.7,0.0
0.0,4.09,0.0,0.0,252.86,253.0,3.27,0.0,101873.25,0.0,0.0,114.1,15.2,15.6,17.3,0.0,2017-10-01T09:22:49.158Z,17.4,17.7,2.0,2.14,259.57,260.14,270.0,199.0,270.0,270.0,1.0,1.0,1.0,0.0
0.0,4.09,0.0,0.0,252.86,253.14,3.27,0.0,101828.5,0.0,0.0,116.8,15.3,15.7,17.8,0.0,2017-10-01T09:02:50.347Z,17.5,17.7,2.0,1.86,259.71,259.57,135.0,328.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.09,0.0,0.0,253.0,253.29,3.26,0.0,101807.0,0.0,0.0,117.9,15.5,16.0,17.6,0.0,2017-10-01T08:42:51.530Z,17.7,17.8,2.0,2.0,260.0,260.0,45.0,325.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.09,0.0,0.0,253.0,254.43,3.26,0.0,101768.5,0.0,0.0,117.5,15.6,16.1,17.5,0.0,2017-10-01T08:22:52.732Z,17.9,18.0,1.86,2.43,259.43,261.0,225.0,325.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.09,0.0,0.0,254.0,261.43,3.27,0.0,101745.75,0.0,0.0,118.0,15.7,16.2,17.3,0.0,2017-10-01T08:02:53.922Z,18.2,18.3,2.14,3.0,260.29,261.43,225.0,326.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.08,0.0,0.0,256.0,286.57,3.27,0.0,101737.75,0.0,0.0,116.7,15.8,16.3,17.3,0.0,2017-10-01T07:42:55.117Z,18.7,18.8,2.29,4.86,260.43,264.43,225.0,328.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.09,0.0,0.0,258.14,294.29,3.26,0.0,101800.25,0.0,0.0,111.6,15.8,16.4,18.4,0.0,2017-10-01T07:22:56.331Z,19.2,19.3,2.0,5.0,261.0,264.43,248.0,330.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,276.0,476.71,3.27,0.0,101784.0,0.0,0.0,104.3,16.0,16.5,18.8,0.0,2017-10-01T07:02:57.477Z,20.3,20.4,3.0,17.57,261.86,290.29,225.0,332.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.1,0.0,0.0,276.0,448.14,3.27,0.0,101758.5,0.0,0.0,102.1,16.0,16.6,19.6,0.0,2017-10-01T06:42:58.672Z,20.9,21.0,3.14,16.14,261.71,282.43,270.0,334.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,321.71,776.0,3.27,0.0,101696.0,0.0,0.0,95.2,16.1,16.7,20.0,0.0,2017-10-01T06:22:59.840Z,21.3,21.5,5.29,38.29,267.0,328.43,225.0,335.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,376.86,1283.71,3.27,0.0,101656.5,0.0,0.0,92.3,16.0,16.5,20.3,0.0,2017-10-01T06:03:01.007Z,22.2,22.4,8.71,72.71,272.71,392.86,270.0,338.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,383.71,1225.29,3.27,0.0,101678.25,0.0,0.0,91.5,16.0,16.4,20.9,0.0,2017-10-01T05:43:02.187Z,22.8,23.1,9.14,69.0,273.43,385.43,180.0,340.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,519.86,2229.57,3.27,0.0,101648.75,0.0,0.0,87.3,16.0,16.5,21.3,0.0,2017-10-01T05:23:03.326Z,23.8,24.2,16.0,133.86,286.57,506.57,203.0,343.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,724.86,3734.14,3.27,0.0,101612.75,0.0,0.0,83.9,16.1,16.4,21.7,0.0,2017-10-01T05:03:04.502Z,24.3,24.6,26.57,232.14,306.29,690.43,225.0,345.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.11,0.0,0.0,787.14,4326.43,3.26,0.0,101623.25,0.0,0.0,78.4,16.1,16.4,22.1,0.0,2017-10-01T04:43:05.645Z,24.8,25.1,30.14,271.14,312.43,763.43,315.0,347.0,315.0,315.0,1.0,1.0,1.0,0.0
0.0,4.11,0.0,0.0,821.14,4567.14,3.26,0.0,101604.0,0.0,0.0,74.4,16.1,16.3,22.8,0.0,2017-10-01T04:23:06.788Z,25.2,25.6,31.71,286.0,315.86,791.0,225.0,348.0,180.0,180.0,1.0,1.0,0.1,0.0
0.0,4.11,0.0,0.0,856.0,5125.43,3.26,0.0,101612.5,0.0,0.0,66.1,15.9,16.2,23.1,0.0,2017-10-01T04:03:07.936Z,26.1,26.5,33.14,320.43,318.86,854.86,270.0,350.0,180.0,180.0,1.0,1.0,0.1,0.0
0.0,4.1,0.0,0.0,1027.43,6655.86,3.27,0.0,101633.0,0.0,0.0,60.4,15.8,16.0,23.4,0.0,2017-10-01T03:43:09.075Z,26.6,27.0,42.0,418.29,335.0,1038.43,270.0,351.0,180.0,180.0,1.0,1.0,0.4,0.0
0.0,4.1,0.0,0.0,1094.57,6989.0,3.27,0.0,101641.5,0.0,0.0,53.4,15.7,15.9,24.3,0.0,2017-10-01T03:23:11.248Z,26.9,27.3,45.29,441.71,341.43,1081.43,225.0,353.0,180.0,180.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,1144.86,7277.57,3.26,0.0,101671.75,0.0,0.0,47.6,15.6,15.8,24.6,0.0,2017-10-01T03:03:11.336Z,27.0,27.4,48.43,463.71,347.0,1122.43,315.0,356.0,180.0,180.0,0.8,0.8,0.6,0.0
0.0,4.1,0.0,0.0,985.71,6117.57,3.27,0.0,101678.25,0.0,0.0,35.9,15.5,15.7,24.8,0.0,2017-10-01T02:43:12.481Z,27.2,27.7,40.86,395.29,333.29,994.86,180.0,357.0,180.0,180.0,0.8,0.8,0.8,0.0
0.0,4.1,0.0,0.0,1658.0,11878.14,3.27,0.0,101675.75,0.0,0.0,31.1,15.3,15.4,25.7,0.0,2017-10-01T02:00:33.219Z,27.4,28.1,75.71,773.43,397.43,1700.14,270.0,196.0,0.0,0.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,1572.0,11531.29,3.27,0.0,101658.25,0.0,0.0,29.2,15.4,15.6,25.3,0.0,2017-10-01T01:40:34.327Z,26.7,27.2,70.71,746.86,388.57,1650.14,90.0,195.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.11,0.0,0.0,780.29,3933.29,3.26,0.0,101651.0,0.0,0.0,34.0,15.1,15.1,24.8,0.0,2017-10-01T01:20:35.458Z,27.1,27.7,30.14,251.43,312.71,726.0,270.0,196.0,0.0,0.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,1211.0,7658.14,3.26,0.0,101665.0,0.0,0.0,39.0,15.0,15.1,25.8,0.0,2017-10-01T01:00:36.586Z,26.7,27.2,53.0,496.86,355.29,1183.29,270.0,294.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,4.1,0.0,0.0,993.14,6009.29,3.27,0.0,101681.25,0.0,0.0,38.9,14.7,14.7,24.8,0.0,2017-10-01T00:40:37.694Z,26.9,27.7,41.43,391.86,334.71,988.43,225.0,292.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.1,0.0,0.0,1298.71,9441.57,3.27,0.0,101647.75,0.0,0.0,38.4,14.8,14.6,25.4,0.0,2017-10-01T00:20:38.806Z,26.4,27.2,57.0,613.29,363.71,1405.29,203.0,289.0,0.0,0.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,1903.14,15148.43,3.27,0.0,101677.75,0.0,0.0,32.3,15.0,14.7,25.2,0.0,2017-10-01T00:00:39.934Z,25.7,26.5,87.57,973.86,419.71,2067.57,135.0,287.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,920.43,6122.57,3.27,0.0,101692.75,0.0,0.0,32.2,15.2,15.2,24.4,0.0,2017-09-30T23:40:41.059Z,23.8,24.5,37.0,382.14,325.57,974.14,225.0,287.0,0.0,0.0,1.0,1.0,0.7,0.0
0.0,4.11,0.0,0.0,757.14,4002.57,3.26,0.0,101703.5,0.0,0.0,32.2,15.2,15.2,24.4,0.0,2017-09-30T23:20:42.191Z,23.3,23.9,28.14,250.0,309.71,724.14,225.0,285.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,813.29,4620.71,3.26,0.0,101732.75,0.0,0.0,36.3,15.2,15.2,23.8,0.0,2017-09-30T23:00:43.320Z,22.7,23.4,31.29,289.71,315.14,797.43,225.0,285.0,0.0,0.0,1.0,1.0,0.3,0.0
0.0,4.11,0.0,0.0,801.71,4449.43,3.27,0.0,101712.25,0.0,0.0,40.1,15.3,15.4,23.2,0.0,2017-09-30T22:40:44.451Z,21.9,22.6,30.57,278.0,314.0,775.71,315.0,300.0,0.0,0.0,1.0,1.0,0.6,0.0
0.0,4.12,0.0,0.0,580.57,2797.0,3.27,0.0,101721.5,0.0,0.0,44.0,15.3,15.4,22.4,0.0,2017-09-30T22:20:45.590Z,21.4,21.9,19.14,170.29,292.86,576.0,315.0,299.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,542.43,2471.71,3.27,0.0,101689.25,0.0,0.0,57.9,15.4,15.5,22.0,0.0,2017-09-30T22:00:46.733Z,20.5,21.0,17.14,147.57,288.43,532.57,270.0,298.0,0.0,0.0,1.0,1.0,0.9,0.0
0.0,4.12,0.0,0.0,446.14,1751.29,3.26,0.0,101681.5,0.0,0.0,63.4,15.3,15.5,21.3,0.0,2017-09-30T21:40:47.920Z,20.2,20.7,11.71,101.0,279.57,446.0,270.0,297.0,0.0,0.0,1.0,1.0,0.2,0.0
0.0,4.09,0.0,0.0,442.14,1678.14,3.26,0.0,101659.75,0.0,0.0,67.2,15.4,15.6,20.9,0.0,2017-09-30T21:20:49.057Z,20.0,20.5,11.71,95.71,279.0,436.14,45.0,303.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,428.14,1547.86,3.27,0.0,101642.25,0.0,0.0,72.4,15.3,15.6,20.6,0.0,2017-09-30T21:00:50.222Z,19.8,20.2,10.86,87.57,277.29,420.57,315.0,302.0,0.0,0.0,1.0,1.0,0.6,0.0
0.0,4.12,0.0,0.0,283.29,496.14,3.27,0.0,101624.0,0.0,0.0,74.3,15.3,15.6,20.2,0.0,2017-09-30T20:40:51.403Z,19.7,20.1,3.57,18.14,263.57,290.57,0.0,308.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,271.0,409.57,3.27,0.0,101582.5,0.0,0.0,77.0,15.3,15.7,20.3,0.0,2017-09-30T20:20:52.567Z,19.8,20.2,2.71,12.29,261.14,279.86,225.0,299.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,257.86,290.71,3.27,0.0,101569.25,0.0,0.0,76.0,15.4,15.6,20.3,0.0,2017-09-30T20:00:53.733Z,19.9,20.2,2.43,4.57,260.14,264.43,45.0,267.0,0.0,0.0,1.0,1.0,0.3,0.0
0.0,4.11,0.0,0.0,253.57,258.57,3.26,0.0,101559.25,0.0,0.0,75.7,15.4,15.7,20.3,0.0,2017-09-30T19:40:54.912Z,20.0,20.3,2.14,2.43,259.86,261.14,270.0,305.0,0.0,0.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,253.43,253.43,3.27,0.0,101514.0,0.0,0.0,77.5,15.4,15.7,20.8,0.0,2017-09-30T19:20:56.088Z,20.0,20.3,2.14,2.43,259.86,260.0,45.0,264.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.14,252.86,3.27,0.0,101428.0,0.0,0.0,74.1,15.4,15.7,20.8,0.0,2017-09-30T19:00:57.262Z,20.0,20.4,1.86,2.14,259.57,260.0,45.0,264.0,0.0,0.0,1.0,1.0,0.6,0.0
0.0,4.12,0.0,0.0,253.29,252.86,3.27,0.0,101441.75,0.0,0.0,74.1,15.4,15.7,20.9,0.0,2017-09-30T18:40:58.426Z,20.1,20.4,2.29,2.57,260.0,260.43,180.0,264.0,0.0,0.0,1.0,1.0,0.1,0.0
0.0,4.12,0.0,0.0,252.86,253.0,3.27,0.0,101413.0,0.0,0.0,72.0,15.4,15.7,21.2,0.0,2017-09-30T18:20:59.577Z,20.1,20.5,1.86,2.0,259.86,260.29,315.0,264.0,0.0,0.0,1.0,1.0,0.2,0.0
0.0,4.11,0.0,0.0,253.0,253.0,3.27,0.0,101409.75,0.0,0.0,69.1,15.4,15.7,21.1,0.0,2017-09-30T18:01:00.758Z,20.1,20.5,2.0,2.14,259.86,260.29,180.0,254.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.0,253.43,3.27,0.0,101392.25,0.0,0.0,68.2,15.4,15.7,21.3,0.0,2017-09-30T17:41:01.920Z,20.0,20.5,2.0,2.57,260.0,259.86,180.0,255.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,253.14,253.0,3.27,0.0,101339.75,0.0,0.0,64.4,15.5,15.8,21.3,0.0,2017-09-30T17:21:03.076Z,20.0,20.4,1.71,2.0,259.86,260.0,315.0,257.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.14,0.0,0.0,252.86,253.0,3.27,0.0,101333.25,0.0,0.0,66.8,15.6,15.8,21.1,0.0,2017-09-30T17:01:04.241Z,20.0,20.4,2.14,2.29,259.71,260.71,225.0,272.0,0.0,0.0,1.0,1.0,0.6,0.0
0.0,4.12,0.0,0.0,252.71,252.71,3.27,0.0,101347.25,0.0,0.0,66.2,15.6,15.8,21.1,0.0,2017-09-30T16:41:05.392Z,19.9,20.3,2.0,2.29,259.71,260.71,270.0,273.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,4.12,0.0,0.0,253.14,253.0,3.27,0.0,101380.75,0.0,0.0,62.4,15.6,15.9,21.1,0.0,2017-09-30T16:21:06.555Z,19.8,20.2,2.0,2.14,259.57,260.0,225.0,273.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.14,253.14,3.27,0.0,101373.25,0.0,0.0,61.7,15.7,16.0,21.3,0.0,2017-09-30T16:01:07.732Z,19.6,20.0,2.0,2.29,260.43,260.29,270.0,275.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.43,252.86,3.27,0.0,101376.25,0.0,0.0,60.4,15.8,16.2,21.4,0.0,2017-09-30T15:41:08.900Z,19.6,19.9,2.0,2.0,259.86,260.57,225.0,274.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.14,253.0,3.27,0.0,101376.5,0.0,0.0,60.0,15.8,16.2,21.2,0.0,2017-09-30T15:21:10.041Z,19.7,20.0,2.0,2.14,259.57,260.14,135.0,273.0,0.0,0.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,252.86,252.86,3.26,0.0,101396.0,0.0,0.0,59.6,15.8,16.3,21.5,0.0,2017-09-30T15:01:11.215Z,19.9,20.2,1.86,2.14,259.71,260.71,135.0,275.0,0.0,0.0,1.0,1.0,0.7,0.0
0.0,4.12,0.0,0.0,253.0,252.86,3.27,0.0,101411.25,0.0,0.0,59.6,15.8,16.2,21.4,0.0,2017-09-30T14:41:12.359Z,20.0,20.3,2.43,2.43,259.86,259.57,135.0,277.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,253.14,253.0,3.27,0.0,101429.25,0.0,0.0,60.8,15.9,16.4,21.5,0.0,2017-09-30T14:21:13.520Z,20.4,20.7,2.0,2.14,259.57,260.29,158.0,278.0,0.0,0.0,1.0,1.0,0.5,0.0
0.0,4.11,0.0,0.0,253.14,253.0,3.27,0.0,101423.0,0.0,0.0,59.0,16.0,16.4,22.1,0.0,2017-09-30T14:01:14.673Z,20.6,20.9,1.86,2.0,260.29,260.0,135.0,280.0,0.0,0.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,253.29,252.57,3.27,0.0,101437.5,0.0,0.0,57.0,16.0,16.4,22.3,0.0,2017-09-30T13:41:15.825Z,20.8,21.1,2.29,2.29,259.43,260.57,135.0,280.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,4.11,0.0,0.0,252.86,252.71,3.27,0.0,101450.5,0.0,0.0,57.1,16.0,16.5,22.1,0.0,2017-09-30T13:21:16.976Z,21.0,21.3,2.0,2.14,260.0,259.86,135.0,282.0,0.0,0.0,1.0,1.0,0.8,0.0
0.0,4.11,0.0,0.0,253.14,253.0,3.27,0.0,101461.75,0.0,0.0,55.9,16.1,16.5,22.3,0.0,2017-09-30T13:01:18.126Z,21.2,21.5,2.14,1.86,259.29,260.14,315.0,225.0,0.0,0.0,1.0,1.0,0.1,0.0
0.0,4.11,0.0,0.0,253.43,253.43,3.27,0.0,101474.0,0.0,0.0,55.4,16.1,16.6,22.6,0.0,2017-09-30T12:41:19.284Z,21.6,21.9,2.14,2.29,259.86,260.29,180.0,290.0,0.0,0.0,1.0,1.0,0.4,0.0
0.0,4.11,0.0,0.0,253.14,253.29,3.27,0.0,101483.25,0.0,0.0,53.5,16.3,16.6,22.8,0.0,2017-09-30T12:21:20.459Z,22.0,22.2,2.0,2.29,260.0,260.43,135.0,292.0,0.0,0.0,1.0,1.0,0.9,0.0
0.0,4.11,0.0,0.0,253.43,253.29,3.27,0.0,101467.0,0.0,0.0,52.5,16.3,16.6,22.9,0.0,2017-09-30T12:01:21.564Z,22.2,22.5,1.86,2.14,260.14,260.14,135.0,294.0,0.0,0.0,1.0,1.0,0.9,0.0
0.0,4.11,0.0,0.0,253.14,253.14,3.27,0.0,101464.25,0.0,0.0,51.4,16.4,16.7,23.1,0.0,2017-09-30T11:41:22.713Z,22.3,22.6,1.86,2.29,260.57,259.86,90.0,296.0,0.0,0.0,1.0,1.0,0.9,0.0
0.0,4.11,0.0,0.0,253.14,253.29,3.26,0.0,101446.0,0.0,0.0,51.9,16.5,16.9,23.0,0.0,2017-09-30T11:21:23.856Z,22.5,22.8,2.0,2.43,259.43,260.29,180.0,298.0,0.0,0.0,1.0,1.0,0.6,0.0
0.0,4.11,0.0,0.0,253.29,253.29,3.27,0.0,101444.25,0.0,0.0,52.6,16.5,17.0,23.2,0.0,2017-09-30T11:01:25.025Z,22.8,23.0,1.86,2.43,259.71,260.14,315.0,299.0,0.0,0.0,1.0,1.0,0.5,0.0
