,ts,rainfall,rainfall,wind
63441,2020-10-15 11:23:36.512,0,0,498
63442,2020-10-15 11:33:36.216,0,0,494
63443,2020-10-15 11:43:36.727,0,0,980
63444,2020-10-15 11:53:36.784,0,0,563
63445,2020-10-15 12:03:36.652,0,0,652
63446,2020-10-15 12:13:36.979,0,0,887
63447,2020-10-15 12:23:37.095,0,0,404
63448,2020-10-15 12:33:36.932,0,0,758
63449,2020-10-15 12:43:36.885,0,0,246
63450,2020-10-15 12:53:37.898,0,0,748
63451,2020-10-15 13:03:37.473,0,0,576
63452,2020-10-15 13:13:37.616,0,0,662
63453,2020-10-15 13:23:37.487,0,0,972
63454,2020-10-15 13:33:37.319,0,0,185
63455,2020-10-15 13:43:37.563,0,0,572
63456,2020-10-15 13:53:37.715,0,0,373
63457,2020-10-15 14:03:37.812,0,0,112
63458,2020-10-15 14:13:37.895,0,0,73
63459,2020-10-15 14:23:38.054,0,0,394
63460,2020-10-15 14:33:38.085,0,0,226
63461,2020-10-15 14:43:38.203,0,0,61
63462,2020-10-15 14:53:38.256,0,0,67
63463,2020-10-15 15:03:38.425,0,0,271
63464,2020-10-15 15:13:38.790,0,0,43
63465,2020-10-15 15:23:38.751,0,0,25
63466,2020-10-15 15:33:38.693,0,0,110
63467,2020-10-15 15:43:38.571,0,0,138
63468,2020-10-15 15:53:38.635,0,0,287
63469,2020-10-15 16:03:38.811,0,0,57
63470,2020-10-15 16:13:38.912,0,0,122
63471,2020-10-15 16:23:39.313,0,0,177
63472,2020-10-15 16:33:39.519,0,0,407
63473,2020-10-15 16:43:39.367,0,0,247
63474,2020-10-15 16:53:39.423,0,0,16
63475,2020-10-15 17:03:39.637,0,0,21
63476,2020-10-15 17:13:39.466,0,0,51
63477,2020-10-15 17:23:39.849,0,0,69
63478,2020-10-15 17:33:39.658,0,0,7
63479,2020-10-15 17:43:39.768,0,0,24
63480,2020-10-15 17:53:39.909,0,0,96
63481,2020-10-15 18:03:39.960,0,0,4
63482,2020-10-15 18:13:40.253,0,0,34
63483,2020-10-15 18:23:40.546,0,0,88
63484,2020-10-15 18:33:40.429,0,0,4
63485,2020-10-15 18:43:40.749,0,0,31
63486,2020-10-15 18:53:40.651,0,0,18
63487,2020-10-15 19:03:40.681,0,0,0
63488,2020-10-15 19:13:40.990,0,0,116
63489,2020-10-15 19:23:40.820,0,0,134
63490,2020-10-15 19:33:40.851,0,0,141
63491,2020-10-15 19:43:41.173,0,0,254
63492,2020-10-15 19:53:41.187,0,0,157
63493,2020-10-15 20:03:41.295,0,0,77
63494,2020-10-15 20:13:41.375,0,0,40
63495,2020-10-15 20:23:41.319,0,0,192
63496,2020-10-15 20:33:41.860,0,0,439
63497,2020-10-15 20:43:41.734,0,0,660
63498,2020-10-15 20:53:41.815,0,0,488
63499,2020-10-15 21:03:42.059,0,0,730
63500,2020-10-15 21:13:41.917,0,0,296
63501,2020-10-15 21:23:41.960,0,0,269
63502,2020-10-15 21:33:42.217,0,0,502
63503,2020-10-15 21:43:42.079,0,0,530
63504,2020-10-15 21:53:42.420,0,0,578
63505,2020-10-15 22:03:42.538,0,0,569
63506,2020-10-15 22:13:42.356,0,0,725
63507,2020-10-15 22:23:42.730,0,0,678
63508,2020-10-15 22:33:42.895,0,0,716
63509,2020-10-15 22:43:42.836,0,0,920
63510,2020-10-15 22:53:43.234,0,0,855
63511,2020-10-15 23:03:43.253,0,0,1069
63512,2020-10-15 23:13:43.353,0,0,1173
63513,2020-10-15 23:23:43.403,0,0,1485
63514,2020-10-15 23:33:43.560,0,0,1706
63515,2020-10-15 23:43:43.597,0,0,1340
63516,2020-10-15 23:53:43.626,0,0,1347
63517,2020-10-16 00:03:43.721,0,0,1173
63518,2020-10-16 00:13:43.835,0,0,1010
63519,2020-10-16 00:23:43.906,0,0,1623
63520,2020-10-16 00:33:43.984,0,0,1566
63521,2020-10-16 00:43:44.123,0,0,1643
63522,2020-10-16 00:53:44.286,0,0,1626
63523,2020-10-16 01:03:44.381,0,0,1523
63524,2020-10-16 01:13:44.505,0,0,1587
63525,2020-10-16 01:23:44.624,0,0,1403
63526,2020-10-16 01:33:44.708,0,0,905
63527,2020-10-16 01:43:44.834,0,0,961
63528,2020-10-16 01:53:44.903,0,0,1253
63529,2020-10-16 02:03:45.037,0,0,648
63530,2020-10-16 02:13:45.123,0,0,1188
63531,2020-10-16 02:23:45.244,0,0,38
63532,2020-10-16 02:33:45.140,0,0,213
63533,2020-10-16 02:43:45.396,0,0,30
63534,2020-10-16 02:53:45.559,0,0,22
63535,2020-10-16 03:03:45.524,0,0,0
63536,2020-10-16 03:13:45.498,0,0,0
63537,2020-10-16 03:23:45.705,0,0,82
63538,2020-10-16 03:33:45.414,0,0,308
63539,2020-10-16 03:43:45.793,0,0,143
63540,2020-10-16 03:53:46.044,0,0,130
63541,2020-10-16 04:03:46.135,0,0,224
63542,2020-10-16 04:13:46.134,0,0,401
63543,2020-10-16 04:23:46.289,0,0,161
63544,2020-10-16 04:33:46.232,0,0,180
63545,2020-10-16 04:43:46.455,0,0,193
63546,2020-10-16 04:53:46.353,0,0,0
63547,2020-10-16 05:03:46.745,0,0,81
63548,2020-10-16 05:13:46.667,0,0,237
63549,2020-10-16 05:23:46.903,0,0,381
63550,2020-10-16 05:33:47.016,0,0,430
63551,2020-10-16 05:43:46.879,0,0,157
63552,2020-10-16 05:53:46.939,0,0,148
63553,2020-10-16 06:03:46.995,0,0,9
63554,2020-10-16 06:13:47.077,0,0,19
63555,2020-10-16 06:23:47.160,0,0,245
63556,2020-10-16 06:33:47.229,0,0,610
63557,2020-10-16 06:43:47.326,0,0,666
63558,2020-10-16 06:53:47.420,0,0,728
63559,2020-10-16 07:03:47.487,0,0,543
63560,2020-10-16 07:13:47.613,0,0,861
63561,2020-10-16 07:23:47.750,0,0,894
63562,2020-10-16 07:33:47.787,0,0,962
63563,2020-10-16 07:43:47.905,0,0,841
63564,2020-10-16 07:53:48.062,0,0,889
63565,2020-10-16 08:03:48.143,0,0,958
63566,2020-10-16 08:13:48.225,0,0,911
63567,2020-10-16 08:23:48.402,0,0,897
63568,2020-10-16 08:33:48.423,0,0,884
63569,2020-10-16 08:43:48.516,0,0,902
63570,2020-10-16 08:53:48.624,0,0,836
63571,2020-10-16 09:03:48.682,0,0,747
63572,2020-10-16 09:13:48.681,0,0,784
63573,2020-10-16 09:23:48.740,0,0,609
63574,2020-10-16 09:33:49.102,0,0,752
63575,2020-10-16 09:43:49.198,0,0,729
63576,2020-10-16 09:53:49.304,0,0,615
63577,2020-10-16 10:03:49.113,0,0,437
63578,2020-10-16 10:13:49.213,0,0,391
63579,2020-10-16 10:23:49.345,0,0,340
63580,2020-10-16 10:33:49.710,0,0,160
63581,2020-10-16 10:43:49.791,0,0,350
63582,2020-10-16 10:53:49.867,0,0,411
63583,2020-10-16 11:03:49.942,0,0,600
63584,2020-10-16 11:13:49.791,0,0,430
63585,2020-10-16 11:23:49.945,0,0,386
63586,2020-10-16 11:33:50.425,0,0,600
63587,2020-10-16 11:43:50.512,0,0,732
63588,2020-10-16 11:53:50.599,0,0,5
63589,2020-10-16 12:03:50.665,0,0,5
63590,2020-10-16 12:13:50.778,0,0,14
63591,2020-10-16 12:23:50.650,0,0,3
63592,2020-10-16 12:33:50.998,0,0,0
63593,2020-10-16 12:43:51.148,0,0,0
63594,2020-10-16 12:53:51.276,0,0,68
63595,2020-10-16 13:03:51.204,0,0,5
63596,2020-10-16 13:13:51.186,0,0,28
63597,2020-10-16 13:23:50.989,0,0,237
63598,2020-10-16 13:33:51.348,0,0,623
63599,2020-10-16 13:43:51.445,0,0,434
63600,2020-10-16 13:53:51.544,0,0,219
63601,2020-10-16 14:03:51.715,0,0,449
63602,2020-10-16 14:13:51.880,0,0,248
63603,2020-10-16 14:23:52.028,0,0,30
63604,2020-10-16 14:33:51.785,0,0,390
63605,2020-10-16 14:43:52.196,0,0,235
63606,2020-10-16 14:53:52.176,0,0,93
63607,2020-10-16 15:03:52.161,0,0,215
63608,2020-10-16 15:13:52.302,0,0,134
63609,2020-10-16 15:23:52.357,0,0,363
63610,2020-10-16 15:33:52.438,0,0,295
63611,2020-10-16 15:43:52.597,0,0,614
63612,2020-10-16 15:53:52.647,0,0,252
63613,2020-10-16 16:03:52.727,0,0,287
63614,2020-10-16 16:13:52.875,0,0,118
63615,2020-10-16 16:23:52.980,0,0,118
63616,2020-10-16 16:33:53.498,0,0,9
63617,2020-10-16 16:43:53.070,0,0,196
63618,2020-10-16 16:53:53.427,0,0,297
63619,2020-10-16 17:03:53.517,0,0,311
63620,2020-10-16 17:13:53.595,0,0,232
63621,2020-10-16 17:23:53.713,0,0,430
63622,2020-10-16 17:33:53.819,0,0,250
63623,2020-10-16 17:43:53.877,0,0,175
63624,2020-10-16 17:53:53.931,0,0,144
63625,2020-10-16 18:03:54.035,0,0,526
63626,2020-10-16 18:13:54.115,0,0,610
63627,2020-10-16 18:23:54.190,0,0,849
63628,2020-10-16 18:33:54.207,0,0,552
63629,2020-10-16 18:43:54.286,0,0,272
63630,2020-10-16 18:53:54.421,0,0,513
63631,2020-10-16 19:03:54.496,0,0,1221
63632,2020-10-16 19:13:54.626,0,0,1417
63633,2020-10-16 19:23:54.713,0,0,1210
63634,2020-10-16 19:33:54.868,0,0,787
63635,2020-10-16 19:43:54.958,0,0,370
63636,2020-10-16 19:53:55.076,0,0,212
63637,2020-10-16 20:03:54.941,0,0,432
63638,2020-10-16 20:13:55.285,0,0,562
63639,2020-10-16 20:23:55.491,0,0,370
63640,2020-10-16 20:33:55.629,0,0,443
63641,2020-10-16 20:43:55.774,0,0,521
63642,2020-10-16 20:53:55.940,0,0,717
63643,2020-10-16 21:03:56.054,0,0,885
63644,2020-10-16 21:13:56.198,0,0,1273
63645,2020-10-16 21:23:56.296,0,0,1530
63646,2020-10-16 21:33:56.206,0,0,1916
63647,2020-10-16 21:43:56.301,0,0,2196
63648,2020-10-16 21:53:56.449,0,0,1768
63649,2020-10-16 22:03:56.486,0,0,1782
63650,2020-10-16 22:13:56.296,0,0,1466
63651,2020-10-16 22:23:56.664,0,0,1492
63652,2020-10-16 22:33:56.731,0,0,1645
63653,2020-10-16 22:43:56.897,0,0,1423
63654,2020-10-16 22:53:56.961,0,0,1649
63655,2020-10-16 23:03:57.093,0,0,2179
63656,2020-10-16 23:13:57.160,0,0,2346
63657,2020-10-16 23:23:57.024,0,0,2779
63658,2020-10-16 23:33:57.379,0,0,2544
63659,2020-10-16 23:43:57.436,0,0,2626
63660,2020-10-16 23:53:57.278,0,0,2682
63661,2020-10-17 00:03:57.539,0,0,2347
63662,2020-10-17 00:13:57.694,0,0,2045
63663,2020-10-17 00:22:29.970,0,0,0
63664,2020-10-17 00:32:30.086,0,0,2026
63665,2020-10-17 00:42:30.390,0,0,1709
63666,2020-10-17 00:52:30.490,0,0,1659
63667,2020-10-17 01:02:30.333,0,0,1603
63668,2020-10-17 01:12:30.475,0,0,1355
63669,2020-10-17 01:22:30.726,0,0,1118
63670,2020-10-17 01:32:30.868,0,0,1312
63671,2020-10-17 01:42:30.891,0,0,1141
63672,2020-10-17 01:52:30.990,0,0,1628
63673,2020-10-17 02:02:30.801,0,0,1369
63674,2020-10-17 02:12:31.188,0,0,1088
63675,2020-10-17 02:22:31.228,0,0,1098
63676,2020-10-17 02:32:31.325,0,0,1371
63677,2020-10-17 02:42:31.459,0,0,994
63678,2020-10-17 02:52:31.569,0,0,1353
63679,2020-10-17 03:02:31.656,0,0,1439
63680,2020-10-17 03:12:31.476,0,0,1297
63681,2020-10-17 03:22:31.791,0,0,1843
63682,2020-10-17 03:32:31.860,0,0,1371
63683,2020-10-17 03:42:31.916,0,0,1456
63684,2020-10-17 03:52:32.214,0,0,1462
63685,2020-10-17 04:02:32.384,0,0,1467
63686,2020-10-17 04:12:32.482,0,0,1361
63687,2020-10-17 04:22:32.512,0,0,1241
63688,2020-10-17 04:32:32.598,0,0,1205
63689,2020-10-17 04:42:33.193,0,0,1460
63690,2020-10-17 04:52:32.546,0,0,1338
63691,2020-10-17 05:02:32.929,0,0,1252
63692,2020-10-17 05:12:33.073,0,0,1131
63693,2020-10-17 05:22:34.119,0,0,1483
63694,2020-10-17 05:32:33.136,0,0,1362
63695,2020-10-17 05:42:33.132,0,0,1473
63696,2020-10-17 05:52:33.316,0,0,1584
63697,2020-10-17 06:02:33.284,0,0,1368
63698,2020-10-17 06:12:33.395,0,0,1230
63699,2020-10-17 06:22:33.456,0,0,1194
63700,2020-10-17 06:32:33.380,0,0,1387
63701,2020-10-17 06:42:33.651,0,0,1375
63702,2020-10-17 06:52:33.731,0,0,1190
63703,2020-10-17 07:02:33.809,0,0,1292
63704,2020-10-17 07:12:34.097,0,0,1183
63705,2020-10-17 07:22:34.303,0,0,1662
63706,2020-10-17 07:32:34.087,0,0,1536
63707,2020-10-17 07:42:34.315,0,0,1623
63708,2020-10-17 07:52:34.543,0,0,1718
63709,2020-10-17 08:02:34.494,0,0,1687
63710,2020-10-17 08:12:34.576,0,0,1663
63711,2020-10-17 08:22:34.666,0,0,1654
63712,2020-10-17 08:32:34.535,0,0,1604
63713,2020-10-17 08:42:34.793,0,0,1435
63714,2020-10-17 08:52:34.823,0,0,1333
63715,2020-10-17 09:02:34.985,0,0,1450
63716,2020-10-17 09:12:34.929,0,0,1442
63717,2020-10-17 09:22:35.226,0,0,1643
63718,2020-10-17 09:32:35.245,0,0,1115
63719,2020-10-17 09:42:35.370,0,0,1123
63720,2020-10-17 09:52:35.447,0,0,1042
63721,2020-10-17 10:02:35.550,0,0,1303
63722,2020-10-17 10:12:35.619,0,0,987
63723,2020-10-17 10:22:35.728,0,0,1230
63724,2020-10-17 10:32:35.872,0,0,1457
63725,2020-10-17 10:42:35.908,0,0,1513
63726,2020-10-17 10:52:36.011,0,0,1193
63727,2020-10-17 11:02:36.135,0,0,1193
63728,2020-10-17 11:12:36.233,0,0,174
63729,2020-10-17 11:22:36.339,0,0,174
63730,2020-10-17 11:32:36.413,0,0,46
63731,2020-10-17 11:42:36.478,0,0,339
63732,2020-10-17 11:52:36.574,0,0,776
63733,2020-10-17 12:02:36.920,0,0,666
63734,2020-10-17 12:12:36.880,0,0,1028
63735,2020-10-17 12:22:36.940,0,0,943
63736,2020-10-17 12:32:37.212,0,0,599
63737,2020-10-17 12:42:37.173,0,0,379
63738,2020-10-17 12:52:37.126,0,0,500
63739,2020-10-17 13:02:37.302,0,0,990
63740,2020-10-17 13:12:37.400,0,0,431
63741,2020-10-17 13:22:37.628,0,0,423
63742,2020-10-17 13:32:37.680,0,0,1198
63743,2020-10-17 13:42:37.787,0,0,763
63744,2020-10-17 13:52:37.722,0,0,634
63745,2020-10-17 14:02:38.090,0,0,540
63746,2020-10-17 14:12:38.227,0,0,826
63747,2020-10-17 14:22:37.994,0,0,688
63748,2020-10-17 14:32:38.290,0,0,420
63749,2020-10-17 14:42:38.470,0,0,313
63750,2020-10-17 14:52:38.568,0,0,697
63751,2020-10-17 15:02:38.425,0,0,694
63752,2020-10-17 15:12:38.590,0,0,447
63753,2020-10-17 15:22:38.802,0,0,472
63754,2020-10-17 15:32:38.694,0,0,304
63755,2020-10-17 15:42:38.947,0,0,518
63756,2020-10-17 15:52:39.033,0,0,311
63757,2020-10-17 16:02:38.926,0,0,376
63758,2020-10-17 16:12:39.359,0,0,318
63759,2020-10-17 16:22:39.459,0,0,975
63760,2020-10-17 16:32:39.377,0,0,596
63761,2020-10-17 16:42:39.596,0,0,1209
63762,2020-10-17 16:52:39.735,0,0,1244
63763,2020-10-17 17:02:40.373,0,0,695
63764,2020-10-17 17:12:39.690,0,0,998
63765,2020-10-17 17:22:40.056,0,0,423
63766,2020-10-17 17:32:40.128,0,0,311
63767,2020-10-17 17:42:40.185,0,0,441
63768,2020-10-17 17:52:40.255,0,0,610
63769,2020-10-17 18:02:40.345,0,0,430
63770,2020-10-17 18:12:40.428,0,0,277
63771,2020-10-17 18:22:40.484,0,0,532
63772,2020-10-17 18:32:40.495,0,0,494
63773,2020-10-17 18:42:40.608,0,0,1101
63774,2020-10-17 18:52:40.627,0,0,1096
63775,2020-10-17 19:02:40.717,0,0,818
63776,2020-10-17 19:12:40.796,0,0,1064
63777,2020-10-17 19:22:40.887,0,0,1331
63778,2020-10-17 19:32:41.081,0,0,1414
63779,2020-10-17 19:42:41.190,0,0,1802
63780,2020-10-17 19:52:41.299,0,0,1451
63781,2020-10-17 20:02:41.455,0,0,1422
63782,2020-10-17 20:12:41.706,0,0,1528
63783,2020-10-17 20:22:41.791,0,0,1418
63784,2020-10-17 20:32:41.655,0,0,1419
63785,2020-10-17 20:42:41.677,0,0,1126
63786,2020-10-17 20:52:41.747,0,0,1314
63787,2020-10-17 21:02:41.855,0,0,2176
63788,2020-10-17 21:12:41.948,0,0,2941
63789,2020-10-17 21:22:42.048,0,0,2336
63790,2020-10-17 21:32:42.149,0,0,2176
63791,2020-10-17 21:42:42.259,0,0,1968
63792,2020-10-17 21:52:42.617,0,0,2151
63793,2020-10-17 22:02:42.717,0,0,1616
63794,2020-10-17 22:12:42.775,0,0,1309
63795,2020-10-17 22:22:42.855,0,0,1918
63796,2020-10-17 22:32:43.491,0,0,2010
63797,2020-10-17 22:42:42.774,0,0,2288
63798,2020-10-17 22:52:43.070,0,0,2131
63799,2020-10-17 23:02:43.132,0,0,2263
63800,2020-10-17 23:12:43.285,0,0,2318
63801,2020-10-17 23:22:43.964,0,0,2462
63802,2020-10-17 23:32:43.633,0,0,2345
63803,2020-10-17 23:42:43.479,0,0,1952
63804,2020-10-17 23:52:43.355,0,0,2262
63805,2020-10-18 00:02:43.781,0,0,2495
63806,2020-10-18 00:12:43.918,0,0,2696
63807,2020-10-18 00:22:43.866,0,0,2813
63808,2020-10-18 00:32:44.097,0,0,2441
63809,2020-10-18 00:42:44.250,0,0,2342
63810,2020-10-18 00:52:43.988,0,0,2723
63811,2020-10-18 01:02:44.429,0,0,2451
63812,2020-10-18 01:12:44.571,0,0,2146
63813,2020-10-18 01:22:44.603,0,0,2118
63814,2020-10-18 01:32:44.658,0,0,2096
63815,2020-10-18 01:42:44.662,0,0,1899
63816,2020-10-18 01:52:44.722,0,0,1740
63817,2020-10-18 02:02:44.570,0,0,1706
63818,2020-10-18 02:12:45.229,0,0,1479
63819,2020-10-18 02:22:45.024,0,0,1422
63820,2020-10-18 02:32:45.177,0,0,1330
63821,2020-10-18 02:42:45.224,0,0,1145
63822,2020-10-18 02:52:45.040,0,0,919
63823,2020-10-18 03:02:45.370,0,0,1406
63824,2020-10-18 03:12:45.585,0,0,1685
63825,2020-10-18 03:22:45.625,0,0,1709
63826,2020-10-18 03:32:45.716,0,0,1509
63827,2020-10-18 03:42:45.793,0,0,1469
63828,2020-10-18 03:52:45.871,0,0,1319
63829,2020-10-18 04:02:45.765,0,0,1035
63830,2020-10-18 04:12:45.895,0,0,1090
63831,2020-10-18 04:22:46.254,0,0,1106
63832,2020-10-18 04:32:46.311,0,0,1091
63833,2020-10-18 04:42:46.455,0,0,937
63834,2020-10-18 04:52:46.525,0,0,1097
63835,2020-10-18 05:02:46.352,0,0,699
63836,2020-10-18 05:12:46.418,0,0,767
63837,2020-10-18 05:22:46.798,0,0,673
63838,2020-10-18 05:32:46.912,0,0,323
63839,2020-10-18 05:42:47.017,0,0,249
63840,2020-10-18 05:52:47.133,0,0,275
63841,2020-10-18 06:02:48.361,0,0,514
63842,2020-10-18 06:12:47.204,0,0,718
63843,2020-10-18 06:22:47.573,0,0,584
63844,2020-10-18 06:32:47.717,0,0,184
63845,2020-10-18 06:42:47.834,0,0,234
63846,2020-10-18 06:52:47.930,0,0,299
63847,2020-10-18 07:02:47.795,0,0,493
63848,2020-10-18 07:12:47.744,0,0,534
63849,2020-10-18 07:22:47.767,0,0,734
63850,2020-10-18 07:32:47.986,0,0,275
63851,2020-10-18 07:42:48.069,0,0,0
63852,2020-10-18 07:52:48.375,0,0,38
63853,2020-10-18 08:02:48.510,0,0,452
63854,2020-10-18 08:12:48.649,0,0,424
63855,2020-10-18 08:22:48.428,0,0,292
63856,2020-10-18 08:32:48.386,0,0,510
63857,2020-10-18 08:42:48.696,0,0,261
63858,2020-10-18 08:52:48.943,0,0,1517
63859,2020-10-18 09:02:49.073,0,0,1749
63860,2020-10-18 09:12:48.969,0,0,1933
63861,2020-10-18 09:22:49.015,0,0,1935
63862,2020-10-18 09:32:48.896,0,0,1810
63863,2020-10-18 09:42:49.324,0,0,1014
63864,2020-10-18 09:52:49.339,0,0,951
63865,2020-10-18 10:02:49.444,0,0,479
63866,2020-10-18 10:12:49.523,0,0,712
63867,2020-10-18 10:22:49.605,0,0,452
63868,2020-10-18 10:32:49.596,0,0,337
63869,2020-10-18 10:42:50.027,0,0,183
63870,2020-10-18 10:52:50.005,0,0,40
63871,2020-10-18 11:02:50.149,0,0,295
63872,2020-10-18 11:12:50.240,0,0,358
63873,2020-10-18 11:22:50.375,0,0,362
63874,2020-10-18 11:32:50.491,0,0,432
63875,2020-10-18 11:42:50.341,0,0,793
63876,2020-10-18 11:52:50.680,0,0,466
63877,2020-10-18 12:02:50.800,0,0,584
63878,2020-10-18 12:12:50.575,0,0,819
63879,2020-10-18 12:22:50.785,0,0,96
63880,2020-10-18 12:32:51.065,0,0,17
63881,2020-10-18 12:42:51.199,0,0,171
63882,2020-10-18 12:52:51.293,0,0,167
63883,2020-10-18 13:02:51.315,0,0,43
63884,2020-10-18 13:12:51.417,0,0,252
63885,2020-10-18 13:22:51.489,0,0,392
63886,2020-10-18 13:32:51.215,0,0,502
63887,2020-10-18 13:42:52.766,0,0,766
63888,2020-10-18 13:52:51.635,0,0,654
63889,2020-10-18 14:02:51.511,0,0,469
63890,2020-10-18 14:12:51.742,0,0,514
63891,2020-10-18 14:22:51.882,0,0,974
63892,2020-10-18 14:32:51.772,0,0,637
63893,2020-10-18 14:42:51.834,0,0,510
63894,2020-10-18 14:52:52.139,0,0,348
63895,2020-10-18 15:02:52.047,0,0,474
63896,2020-10-18 15:12:52.112,0,0,280
63897,2020-10-18 15:22:52.187,0,0,293
63898,2020-10-18 15:32:52.367,0,0,138
63899,2020-10-18 15:42:52.543,0,0,84
63900,2020-10-18 15:52:52.729,0,0,280
63901,2020-10-18 16:02:52.858,0,0,433
63902,2020-10-18 16:12:52.652,0,0,912
63903,2020-10-18 16:22:53.067,0,0,43
63904,2020-10-18 16:32:52.979,0,0,244
63905,2020-10-18 16:42:53.201,0,0,1452
63906,2020-10-18 16:52:53.317,0,0,1176
63907,2020-10-18 17:02:53.406,0,0,394
63908,2020-10-18 17:12:53.492,0,0,854
63909,2020-10-18 17:22:53.576,0,0,790
63910,2020-10-18 17:32:53.947,0,0,337
63911,2020-10-18 17:42:53.796,0,0,294
63912,2020-10-18 17:52:53.856,0,0,207
63913,2020-10-18 18:02:54.145,0,0,596
63914,2020-10-18 18:12:54.266,0,0,683
63915,2020-10-18 18:22:54.347,0,0,1042
63916,2020-10-18 18:32:54.410,0,0,858
63917,2020-10-18 18:42:54.349,0,0,635
63918,2020-10-18 18:52:54.636,0,0,696
63919,2020-10-18 19:02:54.695,0,0,1050
63920,2020-10-18 19:12:54.673,0,0,1185
63921,2020-10-18 19:22:54.712,0,0,975
63922,2020-10-18 19:32:55.016,0,0,980
63923,2020-10-18 19:42:54.792,0,0,1201
63924,2020-10-18 19:52:55.229,0,0,1417
63925,2020-10-18 20:02:55.348,0,0,1060
63926,2020-10-18 20:12:55.198,0,0,851
63927,2020-10-18 20:22:55.123,0,0,626
63928,2020-10-18 20:32:55.268,0,0,590
63929,2020-10-18 20:42:55.698,0,0,510
63930,2020-10-18 20:52:55.850,0,0,861
63931,2020-10-18 21:02:55.912,0,0,629
63932,2020-10-18 21:12:55.872,0,0,784
63933,2020-10-18 21:22:55.741,0,0,1438
63934,2020-10-18 21:32:55.797,0,0,1440
63935,2020-10-18 21:42:56.187,0,0,1193
63936,2020-10-18 21:52:56.307,0,0,1252
63937,2020-10-18 22:02:56.348,0,0,2011
63938,2020-10-18 22:12:56.476,0,0,2236
63939,2020-10-18 22:22:56.554,0,0,2442
63940,2020-10-18 22:32:56.412,0,0,1760
63941,2020-10-18 22:42:56.511,0,0,1383
63942,2020-10-18 22:52:56.922,0,0,1319
63943,2020-10-18 23:02:56.974,0,0,2018
63944,2020-10-18 23:12:57.065,0,0,2714
63945,2020-10-18 23:22:57.167,0,0,2248
63946,2020-10-18 23:32:57.097,0,0,2446
63947,2020-10-18 23:42:57.239,0,0,1804
63948,2020-10-18 23:52:57.576,0,0,1886
63949,2020-10-19 00:02:57.681,0,0,1958
63950,2020-10-19 00:12:57.775,0,0,1940
63951,2020-10-19 00:22:57.883,0,0,2054
63952,2020-10-19 00:32:57.966,0,0,1693
63953,2020-10-19 00:42:57.812,0,0,1997
63954,2020-10-19 00:52:57.901,0,0,1567
63955,2020-10-19 01:02:58.249,0,0,1542
63956,2020-10-19 01:12:58.335,0,0,1380
63957,2020-10-19 01:22:58.441,0,0,1469
63958,2020-10-19 01:32:58.611,0,0,1308
63959,2020-10-19 01:42:58.417,0,0,1368
63960,2020-10-19 01:52:58.493,0,0,992
63961,2020-10-19 02:02:58.851,0,0,1173
63962,2020-10-19 02:12:58.940,0,0,1219
63963,2020-10-19 02:22:59.072,0,0,839
63964,2020-10-19 02:32:59.151,0,0,502
63965,2020-10-19 02:42:59.270,0,0,400
63966,2020-10-19 02:52:59.100,0,0,644
63967,2020-10-19 03:02:59.155,0,0,703
63968,2020-10-19 03:13:00.004,0,0,822
63969,2020-10-19 03:22:59.616,0,0,567
63970,2020-10-19 03:32:59.671,0,0,583
63971,2020-10-19 03:42:59.819,0,0,654
63972,2020-10-19 03:52:59.626,0,0,434
63973,2020-10-19 04:02:59.758,0,0,638
63974,2020-10-19 04:13:00.079,0,0,744
63975,2020-10-19 04:23:00.231,0,0,513
63976,2020-10-19 04:33:00.174,0,0,379
63977,2020-10-19 04:43:00.226,0,0,348
63978,2020-10-19 04:53:00.293,0,0,275
63979,2020-10-19 05:03:00.133,0,0,505
63980,2020-10-19 05:13:00.493,0,0,252
63981,2020-10-19 05:23:00.665,0,0,150
63982,2020-10-19 05:33:00.687,0,0,546
63983,2020-10-19 05:43:00.978,0,0,602
63984,2020-10-19 05:53:01.058,0,0,466
63985,2020-10-19 06:03:01.137,0,0,362
63986,2020-10-19 06:13:00.979,0,0,61
63987,2020-10-19 06:23:01.405,0,0,0
63988,2020-10-19 06:33:01.480,0,0,0
63989,2020-10-19 06:43:01.577,0,0,0
63990,2020-10-19 06:53:01.684,0,0,0
63991,2020-10-19 07:03:01.820,0,0,0
63992,2020-10-19 07:13:01.604,0,0,0
63993,2020-10-19 07:23:01.774,0,0,0
63994,2020-10-19 07:33:01.858,0,0,0
63995,2020-10-19 07:43:02.026,0,0,0
63996,2020-10-19 07:53:02.080,0,0,103
63997,2020-10-19 08:03:02.110,0,0,262
63998,2020-10-19 08:13:02.184,0,0,129
63999,2020-10-19 08:23:02.267,0,0,182
64000,2020-10-19 08:33:02.388,0,0,123
64001,2020-10-19 08:43:02.450,0,0,108
64002,2020-10-19 08:53:02.718,0,0,675
64003,2020-10-19 09:03:02.854,0,0,278
64004,2020-10-19 09:13:02.738,0,0,325
64005,2020-10-19 09:23:03.041,0,0,476
64006,2020-10-19 09:33:02.910,0,0,931
64007,2020-10-19 09:43:03.178,0,0,486
64008,2020-10-19 09:53:03.301,0,0,228
64009,2020-10-19 10:03:03.245,0,0,414
64010,2020-10-19 10:13:03.387,0,0,352
64011,2020-10-19 10:23:03.393,0,0,207
64012,2020-10-19 10:33:03.393,0,0,786
64013,2020-10-19 10:43:03.586,0,0,221
64014,2020-10-19 10:53:03.724,0,0,239
