dhthum0,dhttmp0,dp0,ec0,gstmp0,hum0,hum1,hum2,hum3,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp3,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
50.2,26.5,1.55,1.0,25.4,0.0,73.5,0.0,0.0,0.0,1015.9,0.0,30.34,2019-02-01T10:58:03.134Z,0.0,25.37,0.0,0.0,0.0,1.0,1.52,25.4,0.0,0.0,0.0,0.0,0.0,0.0
45.9,27.5,1.54,1.0,26.1,0.0,64.82,0.0,0.0,0.0,1018.6,0.0,30.97,2019-02-01T09:44:02.454Z,0.0,26.18,0.0,0.0,0.0,1.0,1.54,26.1,0.0,0.0,0.0,0.0,0.0,0.0
40.8,28.8,1.62,1.0,27.3,0.0,55.88,0.0,0.0,0.0,1020.4,0.0,31.63,2019-02-01T08:30:01.514Z,0.0,27.46,0.0,0.0,0.0,2.0,1.56,27.3,0.0,0.0,0.0,0.0,0.0,0.0
35.8,32.3,1.64,1.0,29.5,0.0,48.11,0.0,0.0,0.0,1021.0,0.0,32.82,2019-02-01T07:16:00.757Z,0.0,30.38,0.0,0.0,0.0,1.0,1.66,29.4,0.0,0.0,0.0,0.0,0.0,0.0
27.7,39.1,1.76,1.0,34.1,0.0,31.43,0.0,0.0,0.0,1020.4,0.0,33.54,2019-02-01T06:01:59.780Z,0.0,39.35,0.0,0.0,0.0,1.0,1.76,34.1,0.0,0.0,0.0,0.0,0.0,0.0
26.0,40.5,1.76,1.0,38.6,0.0,23.5,0.0,0.0,0.0,1018.9,0.0,33.49,2019-02-01T04:47:58.683Z,0.0,44.92,0.0,0.0,0.0,1.0,1.75,38.6,0.0,0.0,0.0,0.0,0.0,0.0
27.5,40.45,1.87,1.0,47.6,0.0,26.1,0.0,0.0,0.0,1015.9,0.0,32.79,2019-02-01T03:33:57.418Z,0.0,43.65,0.0,0.0,0.0,1.0,1.85,47.6,0.0,0.0,0.0,0.0,0.0,0.0
27.8,39.0,1.8,1.0,46.0,0.0,30.67,0.0,0.0,0.0,1013.7,0.0,31.87,2019-02-01T02:19:56.289Z,0.0,39.89,0.0,0.0,0.0,1.0,1.82,46.1,0.0,0.0,0.0,0.0,0.0,0.0
27.0,38.2,1.78,1.0,43.1,0.0,28.19,0.0,0.0,0.0,1011.3,0.0,30.95,2019-02-01T01:05:55.183Z,0.0,39.96,0.0,0.0,0.0,1.0,1.79,42.8,0.0,0.0,0.0,0.0,0.0,0.0
35.4,34.7,1.8,1.0,37.4,0.0,39.02,0.0,0.0,0.0,1009.5,0.0,29.6,2019-01-31T23:51:54.284Z,0.0,37.24,0.0,0.0,0.0,1.0,1.77,37.4,0.0,0.0,0.0,0.0,0.0,0.0
43.45,32.1,1.76,1.0,34.0,0.0,51.04,0.0,0.0,0.0,1006.9,0.0,28.28,2019-01-31T22:37:53.468Z,0.0,33.75,0.0,0.0,0.0,1.0,1.76,34.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,26.7,1.61,1.0,27.3,0.0,75.38,0.0,0.0,0.0,1004.4,0.0,27.39,2019-01-31T21:23:52.392Z,0.0,26.9,0.0,0.0,0.0,1.0,1.58,27.4,0.0,0.0,0.0,0.0,0.0,0.0
55.25,24.45,1.56,1.0,23.3,0.0,84.23,0.0,0.0,0.0,1003.2,0.0,27.38,2019-01-31T20:09:51.360Z,0.0,23.0,0.0,0.0,0.0,1.0,1.52,23.3,0.0,0.0,0.0,0.0,0.0,0.0
52.8,24.1,1.54,1.0,22.6,0.0,83.26,0.0,0.0,0.0,1003.2,0.0,27.86,2019-01-31T18:55:50.302Z,0.0,22.4,0.0,0.0,0.0,1.0,1.56,22.6,0.0,0.0,0.0,0.0,0.0,0.0
52.85,24.55,1.53,1.0,23.0,0.0,81.32,0.0,0.0,0.0,1005.2,0.0,28.41,2019-01-31T17:41:49.662Z,0.0,22.88,0.0,0.0,0.0,1.0,1.54,23.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,25.2,1.58,1.0,23.9,0.0,78.72,0.0,0.0,0.0,1004.9,0.0,28.99,2019-01-31T16:27:48.997Z,0.0,23.75,0.0,0.0,0.0,1.0,1.54,23.8,0.0,0.0,0.0,0.0,0.0,0.0
50.35,25.8,1.52,1.0,24.4,0.0,76.38,0.0,0.0,0.0,1007.6,0.0,29.47,2019-01-31T15:13:48.228Z,0.0,24.28,0.0,0.0,0.0,1.0,1.53,24.5,0.0,0.0,0.0,0.0,0.0,0.0
52.1,26.5,1.55,1.0,25.2,0.0,74.45,0.0,0.0,0.0,1013.5,0.0,30.0,2019-01-31T13:59:47.233Z,0.0,25.14,0.0,0.0,0.0,1.0,1.54,25.2,0.0,0.0,0.0,0.0,0.0,0.0
52.45,27.05,1.58,1.0,26.1,0.0,72.87,0.0,0.0,0.0,1013.0,0.0,30.53,2019-01-31T12:45:46.529Z,0.0,26.03,0.0,0.0,0.0,1.0,1.58,26.1,0.0,0.0,0.0,0.0,0.0,0.0
51.7,27.3,1.55,1.0,26.1,0.0,71.99,0.0,0.0,0.0,1015.2,0.0,31.14,2019-01-31T11:31:45.492Z,0.0,26.24,0.0,0.0,0.0,1.0,1.57,26.1,0.0,0.0,0.0,0.0,0.0,0.0
49.8,28.0,1.57,1.0,26.9,0.0,67.99,0.0,0.0,0.0,1017.7,0.0,31.88,2019-01-31T10:17:44.496Z,0.0,27.18,0.0,0.0,0.0,1.0,1.55,26.9,0.0,0.0,0.0,0.0,0.0,0.0
45.3,29.2,1.6,1.0,27.6,0.0,61.05,0.0,0.0,0.0,1019.0,0.0,32.77,2019-01-31T09:03:43.694Z,0.0,28.3,0.0,0.0,0.0,1.0,1.62,27.6,0.0,0.0,0.0,0.0,0.0,0.0
37.25,33.7,1.73,1.0,31.2,0.0,46.47,0.0,0.0,0.0,1019.7,0.0,33.69,2019-01-31T07:49:42.711Z,0.0,33.32,0.0,0.0,0.0,1.0,1.72,31.1,0.0,0.0,0.0,0.0,0.0,0.0
31.7,37.4,1.76,1.0,34.3,0.0,36.86,0.0,0.0,0.0,1019.2,0.0,33.98,2019-01-31T06:35:41.595Z,0.0,38.18,0.0,0.0,0.0,1.0,1.77,34.3,0.0,0.0,0.0,0.0,0.0,0.0
29.4,39.65,1.76,1.0,36.6,0.0,28.43,0.0,0.0,0.0,1018.3,0.0,34.39,2019-01-31T05:21:40.653Z,0.0,44.71,0.0,0.0,0.0,1.0,1.78,36.5,0.0,0.0,0.0,0.0,0.0,0.0
28.3,41.55,1.84,1.0,46.8,0.0,24.14,0.0,0.0,0.0,1017.0,0.0,34.21,2019-01-31T04:07:39.601Z,0.0,48.3,0.0,0.0,0.0,1.0,1.83,46.5,0.0,0.0,0.0,0.0,0.0,0.0
29.3,39.5,1.88,1.0,48.2,0.0,29.57,0.0,0.0,0.0,1013.9,0.0,33.19,2019-01-31T02:53:38.292Z,0.0,43.92,0.0,0.0,0.0,1.0,1.87,48.4,0.0,0.0,0.0,0.0,0.0,0.0
31.0,38.7,1.9,1.0,48.1,0.0,34.51,0.0,0.0,0.0,1012.1,0.0,31.85,2019-01-31T01:39:37.287Z,0.0,41.28,0.0,0.0,0.0,1.0,1.87,48.3,0.0,0.0,0.0,0.0,0.0,0.0
33.4,37.2,1.81,1.0,46.5,0.0,36.73,0.0,0.0,0.0,1011.2,0.0,30.26,2019-01-31T00:25:35.658Z,0.0,39.88,0.0,0.0,0.0,1.0,1.87,46.5,0.0,0.0,0.0,0.0,0.0,0.0
41.4,33.5,1.76,1.0,34.5,0.0,47.94,0.0,0.0,0.0,1009.3,0.0,29.11,2019-01-30T23:11:34.415Z,0.0,34.74,0.0,0.0,0.0,1.0,1.79,34.4,0.0,0.0,0.0,0.0,0.0,0.0
49.1,29.9,1.74,1.0,31.5,0.0,62.91,0.0,0.0,0.0,1007.6,0.0,27.92,2019-01-30T21:57:33.225Z,0.0,31.17,0.0,0.0,0.0,1.0,1.76,31.5,0.0,0.0,0.0,0.0,0.0,0.0
55.6,25.0,1.53,1.0,24.1,0.0,84.12,0.0,0.0,0.0,1004.8,0.0,27.18,2019-01-30T20:43:32.553Z,0.0,24.06,0.0,0.0,0.0,1.0,1.56,24.2,0.0,0.0,0.0,0.0,0.0,0.0
52.3,24.35,1.54,1.0,23.1,0.0,86.17,0.0,0.0,0.0,1004.3,0.0,27.47,2019-01-30T19:29:31.869Z,0.0,22.94,0.0,0.0,0.0,1.0,1.57,23.0,0.0,0.0,0.0,0.0,0.0,0.0
52.2,24.6,1.53,1.0,23.2,0.0,83.96,0.0,0.0,0.0,1004.2,0.0,28.01,2019-01-30T18:15:31.042Z,0.0,23.19,0.0,0.0,0.0,1.0,1.55,23.2,0.0,0.0,0.0,0.0,0.0,0.0
53.8,25.8,1.57,1.0,24.6,0.0,81.93,0.0,0.0,0.0,1005.5,0.0,28.48,2019-01-30T17:01:30.261Z,0.0,24.54,0.0,0.0,0.0,1.0,1.56,24.5,0.0,0.0,0.0,0.0,0.0,0.0
50.45,26.25,1.54,1.0,24.6,0.0,79.83,0.0,0.0,0.0,1007.1,0.0,28.88,2019-01-30T15:47:29.571Z,0.0,24.96,0.0,0.0,0.0,1.0,1.55,24.5,0.0,0.0,0.0,0.0,0.0,0.0
52.2,26.1,1.57,1.0,25.0,0.0,77.17,0.0,0.0,0.0,1009.4,0.0,29.28,2019-01-30T14:33:28.833Z,0.0,24.87,0.0,0.0,0.0,1.0,1.55,25.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5,26.5,1.56,1.0,25.3,0.0,73.8,0.0,0.0,0.0,1012.1,0.0,29.79,2019-01-30T13:19:27.919Z,0.0,25.36,0.0,0.0,0.0,1.0,1.54,25.3,0.0,0.0,0.0,0.0,0.0,0.0
50.05,27.4,1.58,1.0,26.2,0.0,70.13,0.0,0.0,0.0,1015.0,0.0,30.32,2019-01-30T12:05:27.064Z,0.0,26.31,0.0,0.0,0.0,1.0,1.59,26.2,0.0,0.0,0.0,0.0,0.0,0.0
49.0,27.9,1.6,1.0,26.7,0.0,67.93,0.0,0.0,0.0,1017.5,0.0,30.82,2019-01-30T10:51:26.287Z,0.0,26.92,0.0,0.0,0.0,1.0,1.57,26.7,0.0,0.0,0.0,0.0,0.0,0.0
48.3,28.5,1.58,1.0,27.2,0.0,66.48,0.0,0.0,0.0,1019.4,0.0,31.45,2019-01-30T09:37:25.026Z,0.0,27.6,0.0,0.0,0.0,1.0,1.63,27.3,0.0,0.0,0.0,0.0,0.0,0.0
43.25,30.45,1.65,1.0,28.5,0.0,57.67,0.0,0.0,0.0,1020.6,0.0,32.17,2019-01-30T08:23:24.050Z,0.0,29.5,0.0,0.0,0.0,1.0,1.61,28.5,0.0,0.0,0.0,0.0,0.0,0.0
38.5,33.5,1.74,1.0,31.1,0.0,47.67,0.0,0.0,0.0,1020.9,0.0,32.85,2019-01-30T07:09:23.301Z,0.0,33.25,0.0,0.0,0.0,1.0,1.72,31.1,0.0,0.0,0.0,0.0,0.0,0.0
32.8,37.5,1.76,1.0,34.8,0.0,35.34,0.0,0.0,0.0,1020.7,0.0,33.33,2019-01-30T05:55:22.407Z,0.0,40.06,0.0,0.0,0.0,1.0,1.77,34.9,0.0,0.0,0.0,0.0,0.0,0.0
29.4,39.2,1.76,1.0,37.8,0.0,25.81,0.0,0.0,0.0,1019.3,0.0,33.09,2019-01-30T04:41:21.389Z,0.0,45.88,0.0,0.0,0.0,1.0,1.77,37.8,0.0,0.0,0.0,0.0,0.0,0.0
28.7,38.4,1.82,1.0,45.4,0.0,28.22,0.0,0.0,0.0,1017.0,0.0,32.76,2019-01-30T03:27:20.503Z,0.0,43.48,0.0,0.0,0.0,1.0,1.8,45.4,0.0,0.0,0.0,0.0,0.0,0.0
29.4,37.9,1.83,1.0,46.2,0.0,32.29,0.0,0.0,0.0,1014.8,0.0,31.51,2019-01-30T02:13:19.106Z,0.0,40.1,0.0,0.0,0.0,1.0,1.86,46.2,0.0,0.0,0.0,0.0,0.0,0.0
32.1,36.2,1.86,1.0,45.1,0.0,37.3,0.0,0.0,0.0,1013.7,0.0,29.81,2019-01-30T00:59:18.171Z,0.0,38.06,0.0,0.0,0.0,1.0,1.85,45.1,0.0,0.0,0.0,0.0,0.0,0.0
43.3,31.15,1.78,1.0,32.2,0.0,54.29,0.0,0.0,0.0,1012.0,0.0,28.6,2019-01-29T23:45:17.082Z,0.0,31.31,0.0,0.0,0.0,1.0,1.78,32.2,0.0,0.0,0.0,0.0,0.0,0.0
45.55,30.3,1.75,1.0,30.4,0.0,57.18,0.0,0.0,0.0,1011.3,0.0,28.51,2019-01-29T22:31:16.078Z,0.0,30.91,0.0,0.0,0.0,1.0,1.71,30.4,0.0,0.0,0.0,0.0,0.0,0.0
49.9,28.9,1.71,1.0,29.8,0.0,65.12,0.0,0.0,0.0,1009.1,0.0,27.41,2019-01-29T21:17:15.341Z,0.0,29.56,0.0,0.0,0.0,1.0,1.76,29.8,0.0,0.0,0.0,0.0,0.0,0.0
54.5,24.5,1.56,1.0,23.4,0.0,85.67,0.0,0.0,0.0,1006.6,0.0,26.9,2019-01-29T20:03:14.412Z,0.0,23.08,0.0,0.0,0.0,1.0,1.56,23.4,0.0,0.0,0.0,0.0,0.0,0.0
51.35,23.9,1.53,1.0,22.2,0.0,82.96,0.0,0.0,0.0,1006.5,0.0,27.31,2019-01-29T18:49:13.608Z,0.0,22.16,0.0,0.0,0.0,1.0,1.54,22.2,0.0,0.0,0.0,0.0,0.0,0.0
49.8,24.45,1.57,1.0,23.0,0.0,82.25,0.0,0.0,0.0,1006.9,0.0,27.78,2019-01-29T17:35:12.658Z,0.0,22.82,0.0,0.0,0.0,1.0,1.55,23.0,0.0,0.0,0.0,0.0,0.0,0.0
50.25,25.1,1.58,1.0,23.8,0.0,78.4,0.0,0.0,0.0,1008.1,0.0,28.25,2019-01-29T16:21:12.027Z,0.0,23.6,0.0,0.0,0.0,1.0,1.54,23.8,0.0,0.0,0.0,0.0,0.0,0.0
51.1,25.6,1.55,1.0,24.4,0.0,76.87,0.0,0.0,0.0,1010.2,0.0,28.68,2019-01-29T15:07:11.087Z,0.0,24.22,0.0,0.0,0.0,1.0,1.54,24.5,0.0,0.0,0.0,0.0,0.0,0.0
51.15,25.9,1.57,1.0,24.7,0.0,75.36,0.0,0.0,0.0,1012.6,0.0,29.14,2019-01-29T13:53:09.905Z,0.0,24.5,0.0,0.0,0.0,1.0,1.55,24.8,0.0,0.0,0.0,0.0,0.0,0.0
49.45,26.3,1.58,1.0,25.1,0.0,72.15,0.0,0.0,0.0,1015.5,0.0,29.64,2019-01-29T12:39:09.256Z,0.0,24.89,0.0,0.0,0.0,2.0,1.58,25.1,0.0,0.0,0.0,0.0,0.0,0.0
49.2,26.7,1.58,1.0,25.5,0.0,70.59,0.0,0.0,0.0,1017.8,0.0,30.22,2019-01-29T11:25:08.556Z,0.0,25.5,0.0,0.0,0.0,1.0,1.58,25.5,0.0,0.0,0.0,0.0,0.0,0.0
48.2,27.5,1.59,1.0,26.2,0.0,68.05,0.0,0.0,0.0,1020.0,0.0,30.86,2019-01-29T10:11:07.647Z,0.0,26.39,0.0,0.0,0.0,1.0,1.61,26.3,0.0,0.0,0.0,0.0,0.0,0.0
44.2,28.6,1.61,1.0,27.0,0.0,62.49,0.0,0.0,0.0,1021.4,0.0,31.64,2019-01-29T08:57:06.856Z,0.0,27.46,0.0,0.0,0.0,1.0,1.61,26.9,0.0,0.0,0.0,0.0,0.0,0.0
37.8,32.6,1.67,1.0,29.7,0.0,50.69,0.0,0.0,0.0,1021.6,0.0,32.42,2019-01-29T07:43:05.883Z,0.0,31.28,0.0,0.0,0.0,2.0,1.71,29.6,0.0,0.0,0.0,0.0,0.0,0.0
30.0,38.0,1.8,1.0,34.5,0.0,34.07,0.0,0.0,0.0,1021.3,0.0,32.98,2019-01-29T06:29:04.681Z,0.0,39.24,0.0,0.0,0.0,1.0,1.79,34.4,0.0,0.0,0.0,0.0,0.0,0.0
26.35,39.75,1.8,1.0,36.2,0.0,22.33,0.0,0.0,0.0,1019.9,0.0,32.79,2019-01-29T05:15:03.686Z,0.0,47.59,0.0,0.0,0.0,1.0,1.78,36.2,0.0,0.0,0.0,0.0,0.0,0.0
34.55,40.2,1.89,1.0,47.0,0.0,23.91,0.0,0.0,0.0,1017.6,0.0,32.35,2019-01-29T04:01:02.630Z,0.0,46.79,0.0,0.0,0.0,1.0,1.89,47.1,0.0,0.0,0.0,0.0,0.0,0.0
34.6,39.1,1.87,1.0,47.0,0.0,31.52,0.0,0.0,0.0,1014.6,0.0,31.29,2019-01-29T02:47:01.333Z,0.0,41.41,0.0,0.0,0.0,1.0,1.85,46.9,0.0,0.0,0.0,0.0,0.0,0.0
36.1,35.55,1.85,1.0,37.5,0.0,44.47,0.0,0.0,0.0,1013.2,0.0,29.79,2019-01-29T01:33:00.415Z,0.0,35.52,0.0,0.0,0.0,1.0,1.83,37.6,0.0,0.0,0.0,0.0,0.0,0.0
36.8,33.3,1.83,1.0,34.1,0.0,51.54,0.0,0.0,0.0,1011.6,0.0,28.79,2019-01-29T00:18:59.371Z,0.0,33.0,0.0,0.0,0.0,1.0,1.82,33.9,0.0,0.0,0.0,0.0,0.0,0.0
37.45,31.1,1.71,1.0,29.5,0.0,60.4,0.0,0.0,0.0,1010.3,0.0,28.2,2019-01-28T23:04:58.513Z,0.0,30.33,0.0,0.0,0.0,1.0,1.74,29.5,0.0,0.0,0.0,0.0,0.0,0.0
37.35,28.2,1.64,1.0,28.0,0.0,74.35,0.0,0.0,0.0,1008.3,0.0,27.14,2019-01-28T21:50:57.597Z,0.0,27.63,0.0,0.0,0.0,1.0,1.68,28.1,0.0,0.0,0.0,0.0,0.0,0.0
38.05,24.9,1.57,1.0,23.5,0.0,88.71,0.0,0.0,0.0,1007.8,0.0,26.81,2019-01-28T20:36:56.800Z,0.0,23.27,0.0,0.0,0.0,1.0,1.59,23.5,0.0,0.0,0.0,0.0,0.0,0.0
38.7,24.0,1.57,1.0,21.9,0.0,90.51,0.0,0.0,0.0,1006.9,0.0,27.18,2019-01-28T19:22:56.332Z,0.0,21.86,0.0,0.0,0.0,1.0,1.57,21.9,0.0,0.0,0.0,0.0,0.0,0.0
39.5,25.8,1.58,1.0,23.2,0.0,88.03,0.0,0.0,0.0,1009.0,0.0,28.16,2019-01-28T16:52:24.233Z,0.0,23.52,0.0,0.0,0.0,1.0,1.56,23.2,0.0,0.0,0.0,0.0,0.0,0.0
40.0,25.3,1.58,1.0,23.3,0.0,90.09,0.0,0.0,0.0,1011.0,0.0,28.62,2019-01-28T15:38:23.493Z,0.0,23.54,0.0,0.0,0.0,1.0,1.61,23.3,0.0,0.0,0.0,0.0,0.0,0.0
39.3,25.45,1.57,1.0,23.3,0.0,91.04,0.0,0.0,0.0,1014.2,0.0,29.18,2019-01-28T14:24:23.028Z,0.0,23.61,0.0,0.0,0.0,1.0,1.58,23.3,0.0,0.0,0.0,0.0,0.0,0.0
41.0,24.8,1.61,1.0,23.6,0.0,91.06,0.0,0.0,0.0,1016.8,0.0,29.8,2019-01-28T13:10:22.188Z,0.0,23.94,0.0,0.0,0.0,1.0,1.62,23.6,0.0,0.0,0.0,0.0,0.0,0.0
40.2,27.1,1.61,1.0,24.8,0.0,78.61,0.0,0.0,0.0,1018.6,0.0,30.8,2019-01-28T11:56:21.491Z,0.0,26.02,0.0,0.0,0.0,1.0,1.62,24.8,0.0,0.0,0.0,0.0,0.0,0.0
41.35,27.9,1.57,1.0,26.9,0.0,68.08,0.0,0.0,0.0,1020.5,0.0,31.44,2019-01-28T10:42:20.524Z,0.0,27.1,0.0,0.0,0.0,1.0,1.57,26.9,0.0,0.0,0.0,0.0,0.0,0.0
42.5,28.6,1.59,1.0,27.2,0.0,65.22,0.0,0.0,0.0,1022.0,0.0,32.18,2019-01-28T09:28:19.671Z,0.0,27.68,0.0,0.0,0.0,1.0,1.59,27.2,0.0,0.0,0.0,0.0,0.0,0.0
41.1,32.8,1.67,1.0,29.6,0.0,50.36,0.0,0.0,0.0,1022.7,0.0,33.01,2019-01-28T08:14:18.884Z,0.0,31.22,0.0,0.0,0.0,1.0,1.67,29.5,0.0,0.0,0.0,0.0,0.0,0.0
37.85,37.45,1.73,1.0,32.5,0.0,36.0,0.0,0.0,0.0,1022.2,0.0,33.61,2019-01-28T07:00:17.752Z,0.0,37.06,0.0,0.0,0.0,1.0,1.74,32.4,0.0,0.0,0.0,0.0,0.0,0.0
35.85,40.8,1.76,1.0,35.5,0.0,23.74,0.0,0.0,0.0,1021.6,0.0,34.0,2019-01-28T05:46:16.831Z,0.0,47.46,0.0,0.0,0.0,1.0,1.78,35.4,0.0,0.0,0.0,0.0,0.0,0.0
34.1,41.8,1.77,1.0,41.3,0.0,18.59,0.0,0.0,0.0,1020.1,0.0,33.77,2019-01-28T04:32:15.640Z,0.0,50.83,0.0,0.0,0.0,1.0,1.79,41.2,0.0,0.0,0.0,0.0,0.0,0.0
34.5,39.75,1.92,0.0,49.6,0.0,24.19,0.0,0.0,0.0,1017.4,0.0,33.03,2019-01-28T03:18:14.296Z,0.0,45.19,0.0,0.0,0.0,0.0,1.93,49.5,0.0,0.0,0.0,0.0,0.0,0.0
34.75,38.4,1.87,1.0,47.8,0.0,25.89,0.0,0.0,0.0,1015.0,0.0,31.6,2019-01-28T02:04:13.221Z,0.0,40.33,0.0,0.0,0.0,1.0,1.87,47.8,0.0,0.0,0.0,0.0,0.0,0.0
36.2,36.0,1.85,1.0,44.3,0.0,35.99,0.0,0.0,0.0,1013.6,0.0,29.97,2019-01-28T00:50:12.381Z,0.0,37.88,0.0,0.0,0.0,1.0,1.83,44.4,0.0,0.0,0.0,0.0,0.0,0.0
37.4,32.8,1.85,1.0,35.9,0.0,48.04,0.0,0.0,0.0,1011.4,0.0,28.63,2019-01-27T23:34:10.229Z,0.0,34.45,0.0,0.0,0.0,1.0,1.82,36.0,0.0,0.0,0.0,0.0,0.0,0.0
37.55,29.15,1.72,1.0,31.0,0.0,61.3,0.0,0.0,0.0,1009.6,0.0,27.63,2019-01-27T22:20:09.221Z,0.0,30.44,0.0,0.0,0.0,2.0,1.72,31.1,0.0,0.0,0.0,0.0,0.0,0.0
38.9,24.7,1.62,1.0,25.4,0.0,83.15,0.0,0.0,0.0,1007.2,0.0,26.57,2019-01-27T21:06:08.428Z,0.0,25.0,0.0,0.0,0.0,1.0,1.57,25.4,0.0,0.0,0.0,0.0,0.0,0.0
38.95,23.65,1.56,1.0,22.1,0.0,86.01,0.0,0.0,0.0,1005.6,0.0,26.68,2019-01-27T19:52:07.440Z,0.0,21.82,0.0,0.0,0.0,1.0,1.53,22.0,0.0,0.0,0.0,0.0,0.0,0.0
39.2,23.9,1.55,1.0,22.5,0.0,84.63,0.0,0.0,0.0,1005.9,0.0,27.12,2019-01-27T18:38:06.668Z,0.0,22.22,0.0,0.0,0.0,1.0,1.53,22.5,0.0,0.0,0.0,0.0,0.0,0.0
39.7,24.1,1.51,1.0,22.9,0.0,84.88,0.0,0.0,0.0,1005.6,0.0,27.58,2019-01-27T17:24:06.284Z,0.0,22.58,0.0,0.0,0.0,1.0,1.52,22.9,0.0,0.0,0.0,0.0,0.0,0.0
40.0,24.5,1.52,1.0,23.3,0.0,82.73,0.0,0.0,0.0,1006.0,0.0,28.07,2019-01-27T16:10:05.409Z,0.0,23.04,0.0,0.0,0.0,1.0,1.55,23.3,0.0,0.0,0.0,0.0,0.0,0.0
40.55,24.9,1.52,1.0,23.6,0.0,81.24,0.0,0.0,0.0,1007.8,0.0,28.6,2019-01-27T14:56:04.642Z,0.0,23.45,0.0,0.0,0.0,1.0,1.52,23.6,0.0,0.0,0.0,0.0,0.0,0.0
41.05,25.6,1.52,1.0,24.4,0.0,78.21,0.0,0.0,0.0,1009.9,0.0,29.14,2019-01-27T13:42:03.754Z,0.0,24.27,0.0,0.0,0.0,1.0,1.52,24.4,0.0,0.0,0.0,0.0,0.0,0.0
41.7,26.3,1.54,1.0,25.1,0.0,76.18,0.0,0.0,0.0,1012.5,0.0,29.72,2019-01-27T12:28:02.895Z,0.0,25.07,0.0,0.0,0.0,1.0,1.59,25.1,0.0,0.0,0.0,0.0,0.0,0.0
41.8,26.7,1.54,1.0,25.6,0.0,72.6,0.0,0.0,0.0,1014.7,0.0,30.34,2019-01-27T11:14:02.021Z,0.0,25.53,0.0,0.0,0.0,1.0,1.56,25.5,0.0,0.0,0.0,0.0,0.0,0.0
41.9,27.4,1.55,1.0,26.1,0.0,68.31,0.0,0.0,0.0,1016.6,0.0,31.03,2019-01-27T10:00:01.518Z,0.0,26.18,0.0,0.0,0.0,1.0,1.58,26.0,0.0,0.0,0.0,0.0,0.0,0.0
42.15,29.1,1.59,1.0,27.1,0.0,61.47,0.0,0.0,0.0,1018.4,0.0,31.87,2019-01-27T08:46:00.641Z,0.0,27.71,0.0,0.0,0.0,1.0,1.6,27.1,0.0,0.0,0.0,0.0,0.0,0.0
38.4,34.7,1.7,1.0,30.3,0.0,45.72,0.0,0.0,0.0,1019.0,0.0,32.72,2019-01-27T07:31:59.729Z,0.0,32.59,0.0,0.0,0.0,1.0,1.69,30.3,0.0,0.0,0.0,0.0,0.0,0.0
36.15,38.1,1.75,1.0,33.2,0.0,32.76,0.0,0.0,0.0,1019.0,0.0,33.17,2019-01-27T06:17:58.396Z,0.0,39.61,0.0,0.0,0.0,1.0,1.76,33.2,0.0,0.0,0.0,0.0,0.0,0.0
35.3,39.2,1.74,1.0,34.7,0.0,25.19,0.0,0.0,0.0,1018.5,0.0,33.34,2019-01-27T05:03:56.937Z,0.0,45.71,0.0,0.0,0.0,1.0,1.76,34.7,0.0,0.0,0.0,0.0,0.0,0.0
35.25,38.95,1.85,1.0,46.1,0.0,26.17,0.0,0.0,0.0,1016.8,0.0,33.18,2019-01-27T03:49:56.201Z,0.0,45.21,0.0,0.0,0.0,1.0,1.84,46.2,0.0,0.0,0.0,0.0,0.0,0.0
35.45,37.95,1.85,1.0,45.7,0.0,30.96,0.0,0.0,0.0,1014.0,0.0,32.3,2019-01-27T02:35:54.888Z,0.0,41.08,0.0,0.0,0.0,1.0,1.82,45.8,0.0,0.0,0.0,0.0,0.0,0.0
35.8,37.0,1.85,1.0,45.2,0.0,33.86,0.0,0.0,0.0,1012.3,0.0,30.89,2019-01-27T01:21:53.703Z,0.0,38.88,0.0,0.0,0.0,1.0,1.8,45.2,0.0,0.0,0.0,0.0,0.0,0.0
37.25,33.6,1.86,1.0,40.2,0.0,38.77,0.0,0.0,0.0,1011.0,0.0,29.47,2019-01-27T00:07:52.780Z,0.0,35.67,0.0,0.0,0.0,1.0,1.83,40.4,0.0,0.0,0.0,0.0,0.0,0.0
37.4,31.9,1.77,1.0,33.0,0.0,44.54,0.0,0.0,0.0,1010.0,0.0,28.62,2019-01-26T22:53:51.852Z,0.0,33.32,0.0,0.0,0.0,1.0,1.79,32.9,0.0,0.0,0.0,0.0,0.0,0.0
37.9,27.8,1.72,1.0,29.7,0.0,59.91,0.0,0.0,0.0,1007.9,0.0,27.42,2019-01-26T21:39:50.942Z,0.0,29.45,0.0,0.0,0.0,1.0,1.71,29.8,0.0,0.0,0.0,0.0,0.0,0.0
39.05,24.25,1.58,1.0,23.8,0.0,82.04,0.0,0.0,0.0,1005.2,0.0,26.54,2019-01-26T20:25:50.357Z,0.0,23.37,0.0,0.0,0.0,1.0,1.58,23.9,0.0,0.0,0.0,0.0,0.0,0.0
39.2,23.4,1.54,1.0,22.1,0.0,84.34,0.0,0.0,0.0,1005.4,0.0,26.86,2019-01-26T19:11:49.736Z,0.0,21.84,0.0,0.0,0.0,1.0,1.5,22.1,0.0,0.0,0.0,0.0,0.0,0.0
